round_id,round_length,server_name,player_count,avg_skill,max_players
2586,1461.0248271464,Hashtagawesome,21,1517.95015142655,10
2587,2381.7888982836,Hashtagawesome,26,1009.61827636786,10
2588,877.96332598105,Hashtagawesome,21,2701.50776133178,10
2589,257.11838824116,Hashtagawesome,22,1527.90283654613,10
2590,1288.1872515343,Hashtagawesome,20,1006.98177718201,10
2591,1510.4807526153,Hashtagawesome,27,554.249328105105,10
2592,943.59878888167,Hashtagawesome,22,2508.90739970732,10
2593,1422.8416837715,Hashtagawesome,20,1503.8193724408,10
2594,1271.8589134235,Hashtagawesome,22,1105.80805923196,10
2595,2206.3003572412,Hashtagawesome,25,1322.1024785891,10
2596,999.3137421608,Hashtagawesome,21,2280.17092128188,10
2597,564.77602965198,Hashtagawesome,22,1368.12644390975,10
2598,1272.3781227041,Hashtagawesome,23,1065.5914291989,10
2599,996.25037121214,Hashtagawesome,21,2358.08337794607,10
2600,1441.7339878567,Hashtagawesome,24,1399.1555168477,10
2601,1130.1725703422,Hashtagawesome,20,1319.11074581524,10
2602,426.00804335997,Hashtagawesome,23,2543.10298709432,10
2603,806.50643900223,Hashtagawesome,22,1126.21309077804,10
2604,1313.2599279135,Hashtagawesome,23,1068.5444814568,10
2605,867.3010979183,Hashtagawesome,21,2616.86533527773,10
2606,1035.7170954356,Hashtagawesome,23,1129.68825999271,10
2607,4553.2394348951,Hashtagawesome,34,517.305640430333,10
2608,952.16683302633,Hashtagawesome,23,1151.24256984636,10
2609,412.31643368118,Hashtagawesome,20,1385.39868800835,10
2610,1076.8516660426,Hashtagawesome,22,2579.52922013248,10
2611,785.23363044672,Hashtagawesome,21,1088.50610099422,10
2612,1828.5909917187,Hashtagawesome,22,1038.69554931807,9
2613,894.11901571834,Hashtagawesome,22,1451.64306759084,10
2614,505.41440661438,Hashtagawesome,21,1137.45941605725,10
2615,911.67655223701,Hashtagawesome,20,2288.64104253781,10
2616,2365.1902919598,Hashtagawesome,30,517.943892974504,10
2617,823.37394957431,Hashtagawesome,21,1326.6246934168,10
2618,875.45407547243,Hashtagawesome,23,921.399997982379,10
2619,1118.0001910832,Hashtagawesome,23,1176.18240155024,10
2620,1005.8898942303,Hashtagawesome,21,2312.95569939686,10
2621,979.84485535324,Hashtagawesome,22,602.278862661986,10
2622,645.74157127179,Hashtagawesome,20,1160.59139940924,10
2623,1489.25759889,Hashtagawesome,25,1121.44441636888,10
2624,657.68048878387,Hashtagawesome,21,565.267308697663,8
2625,1088.9690542435,Hashtagawesome,20,2246.59702808314,10
2626,1951.4386068126,Hashtagawesome,27,875.274162328247,10
2627,673.13285939954,Hashtagawesome,22,1302.629670435,10
2628,415.72474639863,Hashtagawesome,20,900.09141747671,10
2629,1005.9328468274,Hashtagawesome,22,531.809534421419,10
2630,609.50164305419,Hashtagawesome,20,1579.61652024313,10
2631,1357.0665131211,Hashtagawesome,21,1372.95374368239,10
2632,1143.1289108945,Hashtagawesome,21,2706.95114071885,10
2633,418.74027276179,Hashtagawesome,22,1325.8683511975,9
2634,892.19104504772,Hashtagawesome,22,930.430798542397,10
2635,293.60912356153,Hashtagawesome,21,2762.10042458247,10
2636,505.06026580557,Hashtagawesome,21,835.719706218293,10
2637,429.43327288795,Hashtagawesome,21,1706.90060167619,10
2638,1080.8715109825,Hashtagawesome,22,2651.17614929663,10
2639,820.40003833361,Hashtagawesome,20,1394.05310845273,10
2640,673.88253144734,Hashtagawesome,22,858.99999036819,10
2641,528.10698475782,Hashtagawesome,20,2065.31628041479,10
2642,3174.5980799254,Hashtagawesome,22,1514.86283242991,10
2643,868.12391618453,Hashtagawesome,21,888.286921127776,10
2644,3185.7185177971,Hashtagawesome,29,582.244892931942,10
2645,345.6848400142,Hashtagawesome,20,673.878586080602,10
2646,491.66595250554,Hashtagawesome,20,1285.968133778,10
2647,1083.6906716619,Hashtagawesome,21,1957.65610497685,10
2648,1188.9530527201,Hashtagawesome,24,1095.08562848025,10
2649,833.81148917042,Hashtagawesome,22,1881.5353878934,10
2650,953.9850275293,Hashtagawesome,21,1138.62110897092,10
2651,1906.7142732851,Hashtagawesome,22,1349.61041246946,10
2652,765.0578184668,Hashtagawesome,22,1734.84147060227,10
2653,2517.1911292132,Hashtagawesome,26,651.840764501459,10
2654,626.46238062344,Hashtagawesome,20,1291.85931341249,10
2655,560.59569660947,Hashtagawesome,20,1195.08961162057,10
2656,706.50511658564,Hashtagawesome,22,1730.11213395013,10
2657,638.56582538597,Hashtagawesome,21,592.068329943953,10
2658,645.14102849551,Hashtagawesome,20,1442.89157949742,10
2659,1120.4492846504,Hashtagawesome,21,1183.0735560591,10
2660,522.0372418873,Hashtagawesome,21,1782.97181155796,10
2661,1030.1408758052,Hashtagawesome,20,594.269978812857,10
2662,608.79532221705,Hashtagawesome,21,612.711733244432,10
2663,906.78910914622,Hashtagawesome,20,1757.04914077659,10
2664,1107.965684738,Hashtagawesome,21,1015.2313159114,10
2665,853.04160323273,Hashtagawesome,24,978.364752158467,10
2666,1489.6313649435,Hashtagawesome,23,591.015273070371,10
2667,1481.0998289902,Hashtagawesome,21,1463.81227469646,10
2668,3624.7130553797,Hashtagawesome,23,1910.78488058108,10
2669,853.81018354744,Hashtagawesome,20,609.215909481638,9
2670,647.67261642963,Hashtagawesome,20,1648.65836289866,10
2671,712.23210090958,Hashtagawesome,22,1864.06891846649,10
2672,2375.7503346689,Hashtagawesome,23,1007.99010085812,10
2673,1619.5807823129,Hashtagawesome,24,395.57432525048,10
2674,635.31279160827,Hashtagawesome,22,1841.25315394133,10
2675,2056.376884399,Hashtagawesome,8,1750.13863204794,6
2676,575.35560110584,Hashtagawesome,20,364.860393858282,10
2677,1716.4486208074,Hashtagawesome,23,1068.95998245121,10
2678,1190.6948148962,Hashtagawesome,22,1112.79704227378,10
2679,360.84500863403,Hashtagawesome,21,1135.34434418044,10
2680,1619.6288981056,Hashtagawesome,23,359.311422559366,10
2681,101.07171865553,Hashtagawesome,13,389.10701994445,7
2682,94.33217462711,Hashtagawesome,14,451.381285348167,6
2683,206.93846134655,Hashtagawesome,11,386.724886945246,6
2684,1253.3849910628,Hashtagawesome,22,1055.26873249247,10
2685,386.45718120411,Hashtagawesome,12,390.87945739639,6
2686,1722.088239992,Hashtagawesome,21,1320.55816889723,10
2687,96.270432215184,Hashtagawesome,12,457.747487333433,6
2688,937.06532363594,Hashtagawesome,20,1162.05898453895,10
2689,1503.5479996353,Hashtagawesome,23,883.162026011603,10
2690,1293.5157568082,Hashtagawesome,20,1433.57295855511,10
2691,2388.8024514131,Hashtagawesome,26,405.104947149513,10
2692,1017.8337931782,Hashtagawesome,25,872.000296654538,10
2693,788.54673964716,Hashtagawesome,20,1512.9104387897,10
2694,938.18492994085,Hashtagawesome,23,1100.25234376952,10
2695,331.31152419001,Hashtagawesome,21,1260.09687023386,10
2696,256.09266459197,Hashtagawesome,20,1425.13471600038,8
2697,1493.4119268088,Hashtagawesome,26,1392.62278281823,10
2698,918.63367484557,Hashtagawesome,23,1245.27790301264,10
2699,1189.4253997374,Hashtagawesome,21,1259.6766086876,10
2700,65.969675982371,Hashtagawesome,16,1253.48660004462,8
2701,4163.1858557565,Hashtagawesome,35,276.988600806128,10
2702,831.78028733656,Hashtagawesome,24,1073.04384008288,10
2703,590.467867231,Hashtagawesome,21,1150.14281830806,10
2704,582.14581845514,Hashtagawesome,21,1359.78370649167,10
2705,2063.1234720144,Hashtagawesome,26,1525.01685721816,10
2706,249.41829360463,Hashtagawesome,19,1423.91903415298,9
2707,5501.2427248619,Hashtagawesome,42,386.737817331968,10
2708,1356.6777076162,Hashtagawesome,23,1420.15646560113,10
2709,748.08162844554,Hashtagawesome,18,290.802616242462,7
2710,382.88919622637,Hashtagawesome,20,387.791913439287,9
2711,1860.9441806488,Hashtagawesome,23,1548.42597859678,10
2712,1276.6967241429,Hashtagawesome,23,522.300045059294,10
2713,494.85524787381,Hashtagawesome,21,1582.81373375587,10
2714,345.70758693479,Hashtagawesome,21,1624.12103854261,10
2715,1249.1200239062,Hashtagawesome,22,478.255310386303,10
2716,1117.2446033377,Hashtagawesome,1,701.0,6
2717,1073.0248644557,Hashtagawesome,21,1465.68331107643,10
2718,775.43537765928,Hashtagawesome,1,701.0,6
2719,430.11693697423,Hashtagawesome,23,1576.90183033711,10
2720,1322.9311974589,Hashtagawesome,22,482.071993929832,10
2721,635.62305160239,Hashtagawesome,20,1650.66056649138,10
2722,1616.6576736476,Hashtagawesome,24,327.59561003337,10
2723,1321.1368267853,Hashtagawesome,21,1786.29266932936,10
2724,589.64811501838,Hashtagawesome,20,2450.76347780703,10
2725,1009.4086411931,Hashtagawesome,23,423.653988168379,10
2726,1102.3771829978,Hashtagawesome,21,2520.10992118191,10
2727,1608.7343802713,Hashtagawesome,24,443.838809032995,10
2728,1225.9747277219,Hashtagawesome,22,2599.32336413731,10
2729,1496.3377497708,Hashtagawesome,21,2531.44440533294,10
2730,2624.4445268065,Hashtagawesome,26,379.338081244788,10
2731,1635.0053358432,Hashtagawesome,24,1013.41243692588,10
2732,652.29403242655,Hashtagawesome,21,928.859761517936,10
2733,1533.9799074307,Hashtagawesome,20,2721.80226253974,10
2734,474.73212489858,Hashtagawesome,21,2743.62596809114,10
2735,1201.9271970652,Hashtagawesome,22,876.52985050058,10
2736,3034.0175199229,Hashtagawesome,29,517.323323483608,10
2737,1920.6287177941,Hashtagawesome,27,988.842668183611,10
2738,2790.0100891497,Hashtagawesome,22,2803.75881530302,10
2739,256.35905756988,Hashtagawesome,22,2672.5334782362,10
2740,1028.780892306,Hashtagawesome,21,1041.10655889258,10
2741,2507.601473839,Hashtagawesome,27,528.15949318139,10
2742,421.12284734659,Hashtagawesome,22,2534.11450989362,10
2743,1280.9179398976,Hashtagawesome,21,1193.33733336751,10
2744,1073.3146049995,Hashtagawesome,23,1429.25619757108,10
2745,1662.7055591121,Hashtagawesome,24,509.415248921857,10
2746,190.23849443719,Hashtagawesome,8,535.193407048365,6
2747,401.19799102657,Hashtagawesome,22,1328.24689705872,10
2748,596.06138827465,Hashtagawesome,6,969.225111344451,2
2749,1041.1890667677,Hashtagawesome,21,1420.16550101806,10
2750,311.41181714274,Hashtagawesome,20,1456.83974191313,8
2751,1716.4151794389,Hashtagawesome,22,627.308059762871,10
2752,2007.2860919354,Hashtagawesome,29,665.142360743053,10
2753,1143.5990754645,Hashtagawesome,23,992.065467709109,10
2754,2092.8102704156,Hashtagawesome,25,568.9159393207,10
2755,1755.5595278256,Hashtagawesome,26,936.843484458956,10
2756,943.71463995799,Hashtagawesome,21,1148.9099224362,10
2757,531.20778996497,Hashtagawesome,20,1386.79412187658,10
2758,1424.7516643405,Hashtagawesome,24,614.481834772902,10
2759,994.22680749558,Hashtagawesome,21,1173.45456813684,10
2760,487.94413619488,Hashtagawesome,21,1219.60817320236,10
2761,1349.6460604109,Hashtagawesome,22,1113.31019780268,10
2762,1231.0894430131,Hashtagawesome,23,481.934297393942,10
2763,995.78600034304,Hashtagawesome,22,1585.84403058253,10
2764,1265.8403573781,Hashtagawesome,21,1150.7321901385,10
2765,353.44814055413,Hashtagawesome,1,1095.0,6
2766,2004.7080860552,Hashtagawesome,26,510.761923772251,10
2767,858.65090567619,Hashtagawesome,21,1408.11590598987,10
2768,835.55634121038,Hashtagawesome,21,1076.49737639053,10
2769,1154.0220908206,Hashtagawesome,13,863.322481040152,6
2770,1039.9167259075,Hashtagawesome,21,1461.29629952057,10
2771,779.82417405397,Hashtagawesome,22,951.41497201175,10
2772,1715.4451102596,Hashtagawesome,25,547.098415565296,10
2773,868.3188497629,Hashtagawesome,22,1144.08634342278,10
2774,4.6346733998507,Hashtagawesome,3,1023.89529899513,1
2775,1507.9087819569,Hashtagawesome,22,1029.9210271689,10
2776,2044.697666496,Hashtagawesome,23,1566.6496669347,10
2777,783.01057429146,Hashtagawesome,24,1199.52164946916,10
2778,2255.1406505206,Hashtagawesome,25,515.144995014507,10
2779,1658.3728961125,Hashtagawesome,26,718.922047391348,10
2780,839.61626343429,Hashtagawesome,26,1303.517214075,10
2781,2188.5259996667,Hashtagawesome,20,1572.28066353676,10
2782,1457.2568001915,Hashtagawesome,25,675.712402533498,10
2783,1797.9680404859,Hashtagawesome,22,584.972742412485,10
2784,210.77307389863,Hashtagawesome,18,652.940277151851,9
2785,1716.6570291538,Hashtagawesome,23,1133.7898576216,10
2786,1392.1039044075,Hashtagawesome,24,554.03971720009,10
2787,1641.3434974812,Hashtagawesome,26,644.911769151627,10
2788,2183.2335917074,Hashtagawesome,28,970.296723134833,10
2789,1610.7436472978,Hashtagawesome,23,1060.87854142298,10
2790,1069.062335222,Hashtagawesome,22,642.697843562467,10
2791,825.69447077997,Hashtagawesome,22,1402.37050704681,10
2792,265.89437356219,Hashtagawesome,20,855.864023383999,9
2793,1843.0162045006,Hashtagawesome,25,1189.21032225454,10
2794,1413.1026618397,Hashtagawesome,25,2168.79092013085,10
2795,2709.0669850567,Hashtagawesome,26,603.470622363269,10
2796,1465.7644904675,Hashtagawesome,23,824.27507218908,10
2797,1461.9812008981,Hashtagawesome,23,975.648245580852,10
2798,1171.3862405494,Hashtagawesome,20,2184.69876762422,10
2799,753.44220802374,Hashtagawesome,22,939.437390382055,10
2800,819.51000867784,Hashtagawesome,20,2448.4813192409,10
2801,2241.6446075486,Hashtagawesome,29,584.328720268925,10
2802,1714.748499142,Hashtagawesome,21,687.538586255487,10
2803,524.83217695355,Hashtagawesome,21,2596.52149498024,10
2804,1520.5632757116,Hashtagawesome,23,1078.05897070353,10
2805,234.51908956654,Hashtagawesome,20,1494.58515636075,10
2806,672.83713567257,Hashtagawesome,21,1147.00524420218,10
2807,1660.0993609689,Hashtagawesome,23,714.210387954912,10
2808,1428.0673526209,Hashtagawesome,23,2514.62605798525,10
2809,804.33830631897,Hashtagawesome,22,1059.1925098487,10
2810,1254.5648559127,Hashtagawesome,23,731.30542279622,10
2811,1026.9096832462,Hashtagawesome,23,1690.92449825121,10
2812,1119.2743137609,Hashtagawesome,24,718.870883246278,10
2813,990.63113361225,Hashtagawesome,24,2123.07701805499,10
2814,212.50118521228,Hashtagawesome,22,796.692316661509,9
2815,1244.141048938,Hashtagawesome,23,892.686290082796,10
2816,1251.046939224,Hashtagawesome,23,1588.12262949558,10
2817,551.42483115569,Hashtagawesome,20,1999.08736725667,10
2818,641.8532345295,Hashtagawesome,23,1346.30410458652,10
2819,523.3023549635,Hashtagawesome,24,1632.95383804157,10
2820,803.05624734517,Hashtagawesome,22,2045.71273453866,10
2821,504.36693904921,Hashtagawesome,22,1613.9911687271,10
2822,1784.9620155082,Hashtagawesome,23,622.591234602799,10
2823,1139.8045347109,Hashtagawesome,23,1380.60924372405,10
2824,805.68144298904,Hashtagawesome,21,2315.30608611679,10
2825,689.19699227624,Hashtagawesome,21,1470.71232438843,10
2826,1088.2973070778,Hashtagawesome,4,1408.05018030501,6
2827,604.76544877514,Hashtagawesome,22,1302.32153191455,10
2828,1252.5365377832,Hashtagawesome,28,722.123204526782,10
2829,936.70646086708,Hashtagawesome,21,1214.44784909228,10
2830,1050.7993931659,Hashtagawesome,22,2453.25483539654,10
2831,623.42292826809,Hashtagawesome,26,680.109894170548,10
2832,933.01653265767,Hashtagawesome,20,932.22659720526,10
2833,81.71418800205,Hashtagawesome,19,631.543218548068,9
2834,688.88892901409,Hashtagawesome,21,1412.89574487144,10
2835,524.82688817568,Hashtagawesome,22,772.033084155359,10
2836,2360.0136241987,Hashtagawesome,28,873.142448499685,10
2837,1233.6323954687,Hashtagawesome,20,2656.97046435508,10
2838,1139.1344691324,Hashtagawesome,25,635.248595711638,10
2839,703.12139684707,Hashtagawesome,21,866.51470901899,10
2840,1299.6698956825,Hashtagawesome,21,1452.10656609018,10
2841,1299.4736695485,Hashtagawesome,20,1067.56944894841,10
2842,589.25390091538,Hashtagawesome,23,1151.66259117181,10
2843,1773.0146888951,Hashtagawesome,20,2919.97132321875,10
2844,869.19337098487,Hashtagawesome,22,923.064753319606,10
2845,2365.2909186669,Hashtagawesome,21,906.51959482165,10
2846,333.43458069768,Hashtagawesome,21,1106.76618772321,10
2847,660.04026260972,Hashtagawesome,24,1140.61702540271,10
2848,887.48910808749,Hashtagawesome,21,3273.87588968173,10
2849,649.05517665856,Hashtagawesome,21,1124.15680669276,10
2850,3491.2821186651,Hashtagawesome,25,608.748696176494,10
2851,968.6254105093,Hashtagawesome,21,886.283209408903,10
2852,963.19953195378,Hashtagawesome,24,1211.15244835046,10
2853,1533.4563854281,Hashtagawesome,21,3222.57982569635,10
2854,981.27598779276,Hashtagawesome,20,1072.40930159017,10
2855,1130.3254532833,Hashtagawesome,23,1410.26963039322,10
2856,398.31670922972,Hashtagawesome,21,2887.32856289381,10
2857,1572.0611867867,Hashtagawesome,24,739.074974152965,10
2858,1596.9410926793,Hashtagawesome,25,770.388173147491,10
2859,1095.7087486684,Hashtagawesome,22,1035.9070578274,10
2860,815.72432412347,Hashtagawesome,23,669.519573419286,10
2861,965.89802532084,Hashtagawesome,22,2965.82750090811,10
2862,852.97885359451,Hashtagawesome,24,1054.88251179067,10
2863,520.56911627669,Hashtagawesome,22,984.455172870664,10
2864,455.48354753666,Hashtagawesome,22,679.528977001876,10
2865,600.41074295994,Hashtagawesome,20,2851.4212586293,10
2866,1170.7803906463,Hashtagawesome,21,1131.95777806578,10
2867,1378.8353175586,Hashtagawesome,22,1017.58252980758,10
2868,784.95049170963,Hashtagawesome,22,1267.12997593555,10
2869,3737.1620911774,Hashtagawesome,25,1723.64461858531,10
2870,1641.6532677505,Hashtagawesome,20,2716.08474031681,10
2871,637.54320708662,Hashtagawesome,22,1739.59526133425,10
2872,1505.0806276239,Hashtagawesome,21,1256.22994347976,10
2873,2218.0909938421,Hashtagawesome,25,851.12126208861,10
2874,3782.6345506646,Hashtagawesome,27,634.283252221737,10
2875,912.29924092069,Hashtagawesome,21,1863.13490795072,10
2876,181.77535878681,Hashtagawesome,21,1926.17496828063,10
2877,754.38005017862,Hashtagawesome,24,1267.19089442853,9
2878,1099.061758602,Hashtagawesome,22,901.705845769137,10
2879,464.74377359077,Hashtagawesome,23,1262.23012825332,10
2880,790.30919204466,Hashtagawesome,21,1732.34507136804,10
2881,301.49668626115,Hashtagawesome,21,1178.33465369031,10
2882,322.08005814999,Hashtagawesome,20,1110.06119154673,9
2883,656.8552806899,Hashtagawesome,23,1793.2703283769,10
2884,1089.6804242078,Hashtagawesome,21,933.007574206292,10
2885,288.29481034912,Hashtagawesome,19,1134.92810247923,9
2886,2977.2145060394,Hashtagawesome,25,470.449405961653,10
2887,600.39132091962,Hashtagawesome,21,1219.53883679961,10
2888,884.63053706288,Hashtagawesome,20,2039.73337910302,10
2889,891.75418883003,Hashtagawesome,23,1009.5204047728,10
2890,248.739916455,Hashtagawesome,21,2136.97015370608,10
2891,309.61659052595,Hashtagawesome,21,2001.33463180828,10
2892,900.37718634866,Hashtagawesome,22,1242.53518073865,10
2893,332.74284760375,Hashtagawesome,20,1169.0930944099,10
2894,523.35333758034,Hashtagawesome,21,2029.52500385011,10
2895,143.8656561207,Hashtagawesome,3,370.709040645357,6
2896,1660.2207237789,Hashtagawesome,23,969.67779357882,10
2897,1867.7509805746,Hashtagawesome,22,484.699672597662,10
2898,620.44931803457,Hashtagawesome,20,1274.47946945398,10
2899,248.26831958815,Hashtagawesome,1,825.0,6
2900,1236.6786664389,Hashtagawesome,21,1661.1696521573,10
2901,1322.6242930908,Hashtagawesome,22,1072.59842087929,10
2902,1613.7216360886,Hashtagawesome,26,528.602159041149,10
2903,956.33357695676,Hashtagawesome,22,1122.06831053081,10
2904,262.79996805079,Hashtagawesome,2,261.915139453662,6
2905,1003.665543735,Hashtagawesome,25,593.803748496306,10
2906,374.87405436672,Hashtagawesome,3,312.895016590376,6
2907,882.46907211654,Hashtagawesome,22,1482.6792932907,10
2908,2386.1412324812,Hashtagawesome,20,1407.5408599535,10
2909,1351.3270932417,Hashtagawesome,24,567.3529531485,10
2910,249.60237550922,Hashtagawesome,3,887.254237587424,6
2911,944.80331008881,Hashtagawesome,17,1177.39317520626,6
2912,1358.9532666719,Hashtagawesome,24,1186.75297182044,10
2913,1155.5844816025,Hashtagawesome,22,551.974444075718,10
2914,2448.2948278254,Hashtagawesome,25,1534.28802290398,10
2915,1303.790588988,Hashtagawesome,7,1345.33899057347,6
2916,1961.0623581149,Hashtagawesome,25,1401.88589810076,10
2917,2024.9968374353,Hashtagawesome,23,1431.18038853122,10
2918,789.21905524842,Hashtagawesome,22,1512.02585640451,10
2919,1052.7399909627,Hashtagawesome,4,901.239481347536,6
2920,3822.0320038367,Hashtagawesome,28,435.66627788939,10
2921,1223.8908394836,Hashtagawesome,22,1338.34184419395,10
2922,1503.0318301562,Hashtagawesome,22,1392.3214969192,10
2923,65.967167077586,Hashtagawesome,11,1532.00255541091,5
2924,1417.8123507164,Hashtagawesome,26,335.96217186694,10
2925,1030.8179456387,Hashtagawesome,22,1682.22759136141,10
2926,1245.2632567231,Hashtagawesome,22,1784.86838977628,10
2927,2768.6083826739,Hashtagawesome,26,370.911700265102,10
2928,847.3677503122,Hashtagawesome,1,1690.0,6
2929,1329.7169639375,Hashtagawesome,22,1755.00168813766,10
2930,2459.105750462,Hashtagawesome,21,1903.22265117004,10
2931,548.07556093112,Hashtagawesome,22,2074.01628403431,10
2932,4454.2280272339,Hashtagawesome,39,204.187854494765,10
2933,1152.7660030723,Hashtagawesome,20,2261.572949674,10
2934,550.73186364397,Hashtagawesome,22,2347.07586785299,10
2935,3236.3071132395,Hashtagawesome,25,340.35003699291,10
2936,2115.6713098194,Hashtagawesome,22,2516.66429927293,10
2937,1682.6303808596,Hashtagawesome,21,463.145477790439,10
2938,615.43487840891,Hashtagawesome,2,562.838629023569,6
2939,1519.3260465153,Hashtagawesome,22,2301.89498013582,10
2940,602.80451054499,Hashtagawesome,22,508.770346020406,10
2941,1029.9674065132,Hashtagawesome,1,304.0,6
2942,1377.9811192825,Hashtagawesome,24,2245.53119591956,10
2943,1588.5742455199,Hashtagawesome,23,500.819542350013,10
2944,2109.2309101457,Hashtagawesome,7,960.990298616714,6
2945,614.74514821358,Hashtagawesome,11,367.814520576964,6
2946,1746.1111672604,Hashtagawesome,23,2174.14290690304,10
2947,2359.793381135,Hashtagawesome,22,523.088826539284,10
2948,88.211609070189,Hashtagawesome,11,599.643028246471,6
2949,728.9920017831,Hashtagawesome,22,815.401425198117,10
2950,973.64910039678,Hashtagawesome,21,2000.80018570022,10
2951,142.53977248445,Hashtagawesome,15,694.535612852166,7
2952,904.9153998252,Hashtagawesome,21,494.693359586699,10
2953,978.73081926256,Hashtagawesome,21,2058.40114556155,10
2954,738.71266062558,Hashtagawesome,22,840.230261184758,10
2955,652.49224114418,Hashtagawesome,22,2071.18413529318,10
2956,770.03303962946,Hashtagawesome,22,929.493612046091,10
2957,1767.5370755419,Hashtagawesome,23,567.515480525414,10
2958,512.45654989779,Hashtagawesome,20,1847.6721084372,10
2959,605.30894406512,Hashtagawesome,21,1064.83998900394,10
2960,780.24322638661,Hashtagawesome,22,1820.75652354314,10
2961,2083.5622722926,Hashtagawesome,26,903.463244398718,10
2962,1105.8549719825,Hashtagawesome,21,468.579071674788,10
2963,1150.2184544615,Hashtagawesome,23,1232.15404406952,10
2964,499.47753106058,Hashtagawesome,20,1696.09020618667,10
2965,578.13168330118,Hashtagawesome,16,526.903070006697,7
2966,388.49946201406,Hashtagawesome,22,1736.92294120103,10
2967,529.19248931296,Hashtagawesome,22,1464.59942336877,10
2968,1345.7812553197,Hashtagawesome,23,303.530910849304,10
2969,483.12468258664,Hashtagawesome,21,1751.53840011288,10
2970,1002.4663422257,Hashtagawesome,22,585.83480226123,10
2971,718.01899416931,Hashtagawesome,24,1187.34073076889,10
2972,1370.0884971302,Hashtagawesome,26,423.186859796627,10
2973,2215.0149403648,Hashtagawesome,24,1567.16536788806,10
2974,940.92682678998,Hashtagawesome,24,391.689615502556,10
2975,1091.0299559496,Hashtagawesome,28,998.214948050898,10
2976,2204.8541948926,Hashtagawesome,30,746.160874457907,10
2977,1615.825763843,Hashtagawesome,24,1382.511290363,10
2978,1325.8577903965,Hashtagawesome,24,1088.33613189,10
2979,2662.2929582763,Hashtagawesome,28,436.154850489157,10
2980,1239.7216151357,Hashtagawesome,23,1182.18897225802,10
2981,2529.1715662573,Hashtagawesome,27,923.814305222412,10
2982,2147.0075575262,Hashtagawesome,22,1416.94589761681,10
2983,643.54066983517,Hashtagawesome,23,1208.36693558663,10
2984,829.80519030429,Hashtagawesome,23,1169.32052945012,10
2985,1058.6974832974,Hashtagawesome,25,770.948963675829,10
2986,516.06119127758,Hashtagawesome,20,1111.55514429646,10
2987,2132.0687690424,Hashtagawesome,28,403.93115288677,10
2988,1528.0308291633,Hashtagawesome,22,1787.94336769811,10
2989,1337.0426209029,Hashtagawesome,22,832.189078605877,10
2990,665.78174902126,Hashtagawesome,23,1945.06640207378,10
2991,1981.7274710499,Hashtagawesome,24,1205.7174167102,10
2992,1559.0098722298,Hashtagawesome,21,524.215995277289,10
2993,1061.9700091779,Hashtagawesome,26,860.08535826668,10
2994,1071.2541941348,Hashtagawesome,20,1945.91033414931,10
2995,1209.1008200757,Hashtagawesome,24,476.858740231055,10
2996,1830.8341217861,Hashtagawesome,29,1556.6200138977,10
2997,1033.0419941079,Hashtagawesome,22,2094.60250352454,10
2998,915.08036673628,Hashtagawesome,21,1576.32948303021,10
2999,2335.159894228,Hashtagawesome,24,1154.74647271419,10
3000,552.55468091555,Hashtagawesome,22,1787.57053057226,10
3001,2203.8355421294,Hashtagawesome,25,504.093031450546,10
3002,1575.6604719488,Hashtagawesome,21,1711.91978566884,10
3003,562.86076438613,Hashtagawesome,22,1538.97374398482,10
3004,65.96640753001,Hashtagawesome,16,1471.47243924183,8
3005,634.89737540204,Hashtagawesome,21,678.028461680936,10
3006,176.27341900393,Hashtagawesome,20,735.384329469462,10
3007,1823.0488983477,Hashtagawesome,25,1845.82700991184,10
3008,725.67453169264,Hashtagawesome,22,1444.71848356425,9
3009,1432.2641774658,Hashtagawesome,21,1724.44892646467,10
3010,119.83573001064,Hashtagawesome,1,1378.0,6
3011,431.80658213049,Hashtagawesome,21,1598.1481693269,10
3012,1078.8898684718,Hashtagawesome,21,673.548235987806,10
3013,943.2810646221,Hashtagawesome,24,1902.6636273521,10
3014,337.51761355065,Hashtagawesome,20,672.086502375917,9
3015,385.55034914613,Hashtagawesome,24,2026.57358538773,10
3016,2023.8963701967,Hashtagawesome,25,1265.17690366367,10
3017,1330.2284253426,Hashtagawesome,21,1919.76506854139,10
3018,1511.5082058106,Hashtagawesome,22,692.423494871359,10
3019,944.67050846666,Hashtagawesome,23,1272.18999992934,10
3020,258.34304579534,Hashtagawesome,1,180.0,6
3021,91.547704419121,Hashtagawesome,20,1218.2631735466,10
3022,1970.5407498721,Hashtagawesome,23,1461.71624132396,10
3023,688.11067096423,Hashtagawesome,21,717.360919673729,10
3024,3139.5453362484,Hashtagawesome,28,2065.56576028223,10
3025,3690.2639979497,Hashtagawesome,28,526.303473496089,10
3026,791.9069984965,Hashtagawesome,22,1701.72537597169,10
3027,1385.0732766315,Hashtagawesome,20,882.901544633478,10
3028,538.02296964638,Hashtagawesome,22,1652.30433771161,10
3029,1706.2969928887,Hashtagawesome,21,892.822138037181,10
3030,68.283722879365,Hashtagawesome,20,769.110251757129,10
3031,2401.6241642367,Hashtagawesome,25,1559.46002845711,10
3032,464.207548365,Hashtagawesome,22,901.811522017713,10
3033,1117.7747821547,Hashtagawesome,20,963.896513051738,10
3034,316.60539179854,Hashtagawesome,21,1939.54138183108,10
3035,349.4188959375,Hashtagawesome,22,1317.70122572232,9
