coordinates,map,team
"116.34 34.39 133.15",ns2_unearthed,marines
"151.43 30.73 76.91",ns2_unearthed,marines
"111.41 34.37 131.34",ns2_unearthed,marines
"137.92 29.07 52.33",ns2_unearthed,marines
"161.21 29.83 63.54",ns2_unearthed,marines
"154.47 31.43 68.11",ns2_unearthed,aliens
"151.97 31.29 69.22",ns2_unearthed,aliens
"159.60 30.50 68.93",ns2_unearthed,marines
"150.48 30.35 144.08",ns2_unearthed,marines
"84.65 31.01 60.62",ns2_unearthed,marines
"88.79 32.94 71.78",ns2_unearthed,aliens
"152.29 15.42 116.01",ns2_unearthed,marines
"162.45 29.26 80.57",ns2_unearthed,marines
"85.01 29.77 61.32",ns2_unearthed,aliens
"159.64 30.53 83.90",ns2_unearthed,marines
"158.08 29.22 88.32",ns2_unearthed,aliens
"162.50 29.16 86.16",ns2_unearthed,aliens
"149.52 30.50 77.50",ns2_unearthed,marines
"162.96 30.38 87.88",ns2_unearthed,marines
"163.09 30.65 88.92",ns2_unearthed,aliens
"152.26 30.50 87.91",ns2_unearthed,marines
"160.89 30.42 84.36",ns2_unearthed,marines
"152.81 30.82 85.56",ns2_unearthed,aliens
"146.83 30.06 107.88",ns2_unearthed,marines
"155.47 31.62 86.26",ns2_unearthed,marines
"161.71 30.57 79.08",ns2_unearthed,aliens
"136.84 31.09 86.19",ns2_unearthed,marines
"91.86 31.84 55.47",ns2_unearthed,marines
"131.22 30.28 73.07",ns2_unearthed,marines
"154.27 33.10 78.18",ns2_unearthed,aliens
"150.26 30.50 86.67",ns2_unearthed,marines
"164.09 30.20 77.57",ns2_unearthed,marines
"161.73 29.09 79.29",ns2_unearthed,marines
"163.16 30.43 76.94",ns2_unearthed,marines
"159.13 29.14 80.68",ns2_unearthed,marines
"163.25 29.17 88.08",ns2_unearthed,marines
"156.74 31.26 86.82",ns2_unearthed,marines
"160.39 29.15 82.22",ns2_unearthed,marines
"156.48 29.24 85.05",ns2_unearthed,marines
"161.46 29.07 89.50",ns2_unearthed,marines
"97.48 37.87 134.33",ns2_unearthed,marines
"98.63 39.47 142.96",ns2_unearthed,marines
"87.71 28.57 26.09",ns2_unearthed,aliens
"88.49 36.64 137.21",ns2_unearthed,marines
"102.22 38.22 131.20",ns2_unearthed,marines
"102.53 38.34 154.64",ns2_unearthed,marines
"94.30 43.10 129.85",ns2_unearthed,marines
"95.56 31.50 27.35",ns2_unearthed,marines
"92.57 36.04 112.17",ns2_unearthed,marines
"101.45 38.61 146.54",ns2_unearthed,aliens
"142.38 30.55 -0.62",ns2_unearthed,marines
"100.13 28.56 44.42",ns2_unearthed,marines
"102.68 28.66 37.08",ns2_unearthed,marines
"95.38 28.56 32.56",ns2_unearthed,marines
"87.61 28.56 26.80",ns2_unearthed,aliens
"181.96 31.16 29.52",ns2_unearthed,marines
"173.56 31.78 24.83",ns2_unearthed,marines
"174.92 33.58 31.24",ns2_unearthed,marines
"159.03 32.52 23.48",ns2_unearthed,marines
"177.86 32.30 21.83",ns2_unearthed,marines
"94.19 37.04 91.52",ns2_unearthed,aliens
"101.34 34.90 119.65",ns2_unearthed,aliens
"90.58 34.89 106.63",ns2_unearthed,marines
"89.96 35.51 115.04",ns2_unearthed,marines
"90.77 34.04 96.86",ns2_unearthed,marines
"99.75 32.81 95.45",ns2_unearthed,marines
"187.88 33.60 95.79",ns2_unearthed,aliens
"87.55 29.57 69.21",ns2_unearthed,aliens
"82.19 31.79 54.10",ns2_unearthed,aliens
"85.56 30.01 55.95",ns2_unearthed,marines
"87.63 29.54 58.43",ns2_unearthed,aliens
"204.02 30.44 121.48",ns2_unearthed,aliens
"192.48 34.82 112.89",ns2_unearthed,marines
"205.86 33.38 75.42",ns2_unearthed,marines
"205.39 32.23 72.88",ns2_unearthed,aliens
"205.15 33.64 70.61",ns2_unearthed,aliens
"90.61 36.23 133.69",ns2_unearthed,aliens
"209.42 32.62 66.59",ns2_unearthed,marines
"187.08 30.46 18.72",ns2_unearthed,marines
"150.78 29.14 97.63",ns2_unearthed,aliens
"129.28 29.69 115.92",ns2_unearthed,aliens
"93.27 35.79 125.35",ns2_unearthed,aliens
"95.35 35.72 119.00",ns2_unearthed,marines
"101.65 34.28 122.40",ns2_unearthed,marines
"102.32 34.28 122.70",ns2_unearthed,aliens
"99.01 35.27 119.20",ns2_unearthed,marines
"99.87 35.66 119.51",ns2_unearthed,aliens
"96.86 37.52 150.44",ns2_unearthed,aliens
"166.61 29.69 31.31",ns2_unearthed,marines
"97.37 38.31 131.55",ns2_unearthed,marines
"102.27 33.54 94.89",ns2_unearthed,aliens
"105.00 33.86 92.36",ns2_unearthed,aliens
"195.78 31.46 41.82",ns2_unearthed,marines
"199.25 32.37 54.58",ns2_unearthed,aliens
"192.59 30.07 78.93",ns2_unearthed,marines
"192.12 30.08 59.81",ns2_unearthed,marines
"186.52 30.24 52.32",ns2_unearthed,marines
"196.58 30.78 37.12",ns2_unearthed,aliens
"104.18 37.76 150.36",ns2_unearthed,aliens
"130.89 31.65 119.23",ns2_unearthed,marines
"193.94 30.17 26.04",ns2_unearthed,marines
"172.75 30.50 23.66",ns2_unearthed,marines
"99.21 38.70 141.84",ns2_unearthed,marines
"104.30 38.81 149.20",ns2_unearthed,marines
"161.23 29.24 80.08",ns2_unearthed,marines
"131.62 37.35 119.17",ns2_unearthed,aliens
"161.61 30.51 77.47",ns2_unearthed,marines
"179.47 31.55 21.74",ns2_unearthed,aliens
"105.37 30.31 85.46",ns2_unearthed,marines
"103.61 30.44 86.35",ns2_unearthed,aliens
"103.30 30.58 76.09",ns2_unearthed,aliens
"190.29 31.37 51.16",ns2_unearthed,marines
"182.41 30.08 56.37",ns2_unearthed,marines
"148.97 30.59 98.24",ns2_unearthed,aliens
"105.09 32.36 91.81",ns2_unearthed,marines
"90.96 35.04 101.54",ns2_unearthed,marines
"194.68 27.85 101.51",ns2_unearthed,marines
"188.83 29.55 103.32",ns2_unearthed,aliens
"160.36 29.18 88.23",ns2_unearthed,marines
"197.61 29.55 120.06",ns2_unearthed,aliens
"105.28 38.69 144.81",ns2_unearthed,aliens
"161.78 29.14 88.09",ns2_unearthed,marines
"97.10 37.68 131.38",ns2_unearthed,aliens
"97.61 38.25 131.96",ns2_unearthed,marines
"160.50 29.22 85.43",ns2_unearthed,marines
"128.99 29.12 46.02",ns2_unearthed,marines
"180.80 30.26 64.18",ns2_unearthed,marines
"212.14 32.41 65.69",ns2_unearthed,marines
"191.06 30.08 76.63",ns2_unearthed,marines
"148.99 31.07 84.08",ns2_unearthed,aliens
"152.11 30.66 71.18",ns2_unearthed,aliens
"92.58 34.04 100.24",ns2_unearthed,marines
"185.99 30.83 22.27",ns2_unearthed,aliens
"163.48 29.15 89.77",ns2_unearthed,marines
"159.19 29.27 81.82",ns2_unearthed,marines
"160.01 29.42 82.64",ns2_unearthed,marines
"87.26 29.98 69.27",ns2_unearthed,aliens
"85.77 29.66 66.95",ns2_unearthed,aliens
"86.36 29.33 69.38",ns2_unearthed,aliens
"84.54 30.08 67.13",ns2_unearthed,marines
"85.18 30.56 70.62",ns2_unearthed,aliens
"163.77 29.15 90.23",ns2_unearthed,marines
"188.49 30.76 85.37",ns2_unearthed,marines
"160.87 30.43 92.87",ns2_unearthed,marines
"193.92 30.01 75.27",ns2_unearthed,marines
"182.30 30.70 76.94",ns2_unearthed,marines
"191.16 30.01 73.50",ns2_unearthed,marines
"193.35 32.05 78.02",ns2_unearthed,aliens
"186.43 31.34 72.24",ns2_unearthed,marines
"192.07 30.01 75.08",ns2_unearthed,marines
"190.70 30.06 82.21",ns2_unearthed,marines
"93.91 31.33 72.61",ns2_unearthed,aliens
"160.32 30.37 79.40",ns2_unearthed,marines
"203.49 34.18 72.16",ns2_unearthed,aliens
"209.03 31.85 64.24",ns2_unearthed,marines
"207.76 33.11 60.04",ns2_unearthed,marines
"160.64 30.52 80.45",ns2_unearthed,aliens
"205.62 32.86 61.61",ns2_unearthed,marines
"206.03 31.87 57.83",ns2_unearthed,marines
"190.16 30.08 60.63",ns2_unearthed,marines
"206.20 31.85 68.23",ns2_unearthed,marines
"203.35 30.52 65.56",ns2_unearthed,marines
"202.75 30.09 66.21",ns2_unearthed,marines
"149.66 30.49 74.08",ns2_unearthed,marines
"150.88 30.08 68.78",ns2_unearthed,marines
"152.22 30.49 73.90",ns2_unearthed,aliens
"144.46 31.69 149.82",ns2_unearthed,marines
"130.83 29.21 46.49",ns2_unearthed,aliens
"159.08 30.39 2.96",ns2_unearthed,marines
"153.71 28.61 113.89",ns2_unearthed,aliens
"147.35 30.08 102.62",ns2_unearthed,aliens
"191.86 30.08 62.01",ns2_unearthed,marines
"185.71 31.20 56.38",ns2_unearthed,marines
"187.96 28.55 112.43",ns2_unearthed,aliens
"153.25 30.82 153.96",ns2_unearthed,marines
"153.87 30.35 152.89",ns2_unearthed,marines
"157.72 30.35 157.70",ns2_unearthed,marines
"141.67 30.68 21.57",ns2_unearthed,marines
"130.44 30.34 121.12",ns2_unearthed,marines
"163.64 30.08 69.20",ns2_unearthed,marines
"155.40 15.42 114.79",ns2_unearthed,marines
"140.27 29.82 44.15",ns2_unearthed,aliens
"159.92 30.04 84.35",ns2_unearthed,aliens
"160.57 29.14 85.71",ns2_unearthed,aliens
"160.87 29.60 84.87",ns2_unearthed,marines
"178.82 29.98 60.00",ns2_unearthed,marines
"161.07 30.08 59.50",ns2_unearthed,marines
"186.16 28.33 107.68",ns2_unearthed,aliens
"174.45 29.53 116.84",ns2_unearthed,marines
"162.04 28.25 121.75",ns2_unearthed,aliens
"190.49 27.77 105.41",ns2_unearthed,marines
"194.34 33.39 113.89",ns2_unearthed,marines
"191.42 29.21 121.51",ns2_unearthed,marines
"185.98 28.15 120.79",ns2_unearthed,marines
"163.70 29.14 87.18",ns2_unearthed,marines
"203.75 32.51 53.96",ns2_unearthed,marines
"200.23 31.69 52.70",ns2_unearthed,aliens
"159.87 29.43 82.70",ns2_unearthed,marines
"200.34 30.17 65.24",ns2_unearthed,aliens
"82.29 29.93 62.30",ns2_unearthed,marines
"82.15 30.53 62.86",ns2_unearthed,aliens
"194.53 31.45 67.35",ns2_unearthed,aliens
"88.31 28.99 64.66",ns2_unearthed,marines
"85.73 28.81 51.55",ns2_unearthed,marines
"193.82 31.39 67.41",ns2_unearthed,marines
"188.66 32.57 36.52",ns2_unearthed,aliens
"205.65 33.07 57.08",ns2_unearthed,aliens
"197.71 31.21 53.72",ns2_unearthed,marines
"205.20 31.85 59.96",ns2_unearthed,marines
"206.42 32.39 58.56",ns2_unearthed,aliens
"184.35 30.08 70.51",ns2_unearthed,marines
"187.01 30.08 58.23",ns2_unearthed,marines
"147.64 30.49 79.16",ns2_unearthed,aliens
"170.09 30.11 64.99",ns2_unearthed,marines
"186.78 30.08 54.50",ns2_unearthed,marines
"158.22 29.26 85.67",ns2_unearthed,marines
"212.13 33.33 62.90",ns2_unearthed,marines
"128.10 30.38 82.54",ns2_unearthed,marines
"132.32 30.45 52.02",ns2_unearthed,aliens
"199.30 30.75 39.27",ns2_unearthed,aliens
"194.79 30.08 36.96",ns2_unearthed,marines
"194.80 31.45 37.53",ns2_unearthed,aliens
"150.88 30.46 82.72",ns2_unearthed,marines
"160.77 29.14 79.03",ns2_unearthed,marines
"86.31 28.97 77.86",ns2_unearthed,marines
"193.89 31.11 44.32",ns2_unearthed,aliens
"196.17 30.08 67.66",ns2_unearthed,marines
"188.96 30.91 21.83",ns2_unearthed,marines
"173.81 30.77 25.37",ns2_unearthed,aliens
"177.73 31.33 25.00",ns2_unearthed,marines
"194.42 30.02 52.14",ns2_unearthed,marines
"194.69 30.08 49.53",ns2_unearthed,marines
"161.86 29.78 26.80",ns2_unearthed,aliens
"193.87 30.28 43.05",ns2_unearthed,marines
"145.43 29.07 36.41",ns2_unearthed,marines
"143.52 30.52 18.59",ns2_unearthed,marines
"200.39 30.47 148.76",ns2_unearthed,aliens
"128.57 28.51 47.71",ns2_unearthed,marines
"207.46 28.08 152.76",ns2_unearthed,marines
"104.70 31.36 79.47",ns2_unearthed,marines
"201.69 24.81 46.03",ns2_unearthed,aliens
"97.09 29.58 35.51",ns2_unearthed,aliens
"193.56 30.08 64.77",ns2_unearthed,marines
"163.75 29.15 94.30",ns2_unearthed,marines
"190.92 31.16 35.77",ns2_unearthed,aliens
"109.90 31.65 16.81",ns2_unearthed,aliens
"192.10 30.07 29.86",ns2_unearthed,marines
"179.37 30.46 35.71",ns2_unearthed,marines
"191.62 30.46 28.29",ns2_unearthed,marines
"161.02 30.33 28.45",ns2_unearthed,aliens
"174.36 30.96 25.36",ns2_unearthed,marines
"159.14 29.73 23.81",ns2_unearthed,aliens
"161.86 29.63 10.83",ns2_unearthed,marines
"150.55 31.55 -0.48",ns2_unearthed,aliens
"183.47 30.57 25.33",ns2_unearthed,marines
"143.54 30.51 2.51",ns2_unearthed,marines
"181.42 29.82 30.07",ns2_unearthed,marines
"157.94 31.58 152.49",ns2_unearthed,aliens
"163.20 31.67 164.26",ns2_unearthed,marines
"153.39 30.76 138.43",ns2_unearthed,marines
"151.45 30.39 150.30",ns2_unearthed,aliens
"152.14 30.35 140.61",ns2_unearthed,marines
"156.15 29.72 147.03",ns2_unearthed,marines
"156.72 30.35 142.48",ns2_unearthed,marines
"153.12 30.63 157.52",ns2_unearthed,marines
"104.73 32.36 98.58",ns2_unearthed,marines
"95.59 35.29 106.91",ns2_unearthed,aliens
"88.22 28.56 18.99",ns2_unearthed,marines
"92.25 28.83 31.41",ns2_unearthed,aliens
"104.48 30.69 16.71",ns2_unearthed,aliens
"115.74 30.48 26.06",ns2_unearthed,marines
"95.32 37.34 137.97",ns2_unearthed,aliens
"88.48 36.64 135.97",ns2_unearthed,marines
"87.73 28.56 29.17",ns2_unearthed,marines
"93.20 35.17 116.69",ns2_unearthed,aliens
"92.87 34.26 126.67",ns2_unearthed,marines
"102.89 29.01 29.21",ns2_unearthed,marines
"111.66 31.91 16.40",ns2_unearthed,aliens
"95.37 34.91 118.57",ns2_unearthed,aliens
"104.38 30.19 11.59",ns2_unearthed,marines
"103.01 34.28 125.05",ns2_unearthed,aliens
"111.88 30.52 16.96",ns2_unearthed,marines
"97.77 34.90 119.34",ns2_unearthed,marines
"107.96 36.94 145.20",ns2_unearthed,marines
"99.84 37.39 131.85",ns2_unearthed,aliens
"109.13 36.69 145.26",ns2_unearthed,marines
"102.62 37.39 131.57",ns2_unearthed,marines
"111.14 36.85 140.11",ns2_unearthed,marines
"94.02 34.99 114.13",ns2_unearthed,marines
"95.04 34.88 111.41",ns2_unearthed,marines
"95.33 34.88 109.86",ns2_unearthed,aliens
"91.80 34.95 102.96",ns2_unearthed,aliens
"142.36 30.44 35.65",ns2_unearthed,marines
"144.53 28.96 40.22",ns2_unearthed,aliens
"142.12 31.05 37.44",ns2_unearthed,aliens
"139.68 32.95 35.24",ns2_unearthed,aliens
"114.13 35.67 130.74",ns2_unearthed,aliens
"126.25 31.21 78.54",ns2_unearthed,aliens
"173.41 31.05 29.85",ns2_unearthed,aliens
"122.35 31.71 83.83",ns2_unearthed,aliens
"199.48 28.43 129.19",ns2_unearthed,aliens
"108.79 38.11 138.57",ns2_unearthed,aliens
"207.82 28.21 133.94",ns2_unearthed,aliens
"195.62 31.27 24.63",ns2_unearthed,aliens
"206.77 28.94 136.48",ns2_unearthed,aliens
"195.47 31.25 24.30",ns2_unearthed,marines
"184.55 29.72 27.07",ns2_unearthed,marines
"196.22 31.37 21.82",ns2_unearthed,aliens
"211.25 29.25 133.62",ns2_unearthed,marines
"179.32 30.94 30.38",ns2_unearthed,aliens
"164.61 31.53 163.25",ns2_unearthed,aliens
"163.76 30.21 164.90",ns2_unearthed,marines
"164.93 30.66 163.87",ns2_unearthed,aliens
"197.81 31.47 38.33",ns2_unearthed,aliens
"192.95 30.08 40.94",ns2_unearthed,marines
"198.18 31.21 29.25",ns2_unearthed,marines
"157.23 31.54 152.93",ns2_unearthed,marines
"143.67 31.85 9.28",ns2_unearthed,marines
"148.95 31.51 80.44",ns2_unearthed,aliens
"128.27 31.12 122.84",ns2_unearthed,aliens
"202.89 29.16 149.04",ns2_unearthed,marines
"128.61 31.44 87.78",ns2_unearthed,aliens
"159.72 30.22 150.14",ns2_unearthed,marines
"128.07 27.64 51.07",ns2_unearthed,marines
"163.45 31.20 156.38",ns2_unearthed,marines
"156.06 31.17 156.37",ns2_unearthed,aliens
"157.12 31.08 156.14",ns2_unearthed,aliens
"160.65 30.28 154.87",ns2_unearthed,marines
"133.61 29.29 51.47",ns2_unearthed,aliens
"149.94 30.50 79.35",ns2_unearthed,marines
"150.17 30.49 81.94",ns2_unearthed,aliens
"99.96 37.60 153.23",ns2_unearthed,aliens
"143.17 30.52 18.40",ns2_unearthed,marines
"143.25 37.78 144.82",ns2_unearthed,aliens
"138.90 29.07 36.15",ns2_unearthed,marines
"131.06 29.64 52.55",ns2_unearthed,aliens
"115.48 30.48 27.48",ns2_unearthed,aliens
"138.59 31.44 51.40",ns2_unearthed,aliens
"161.26 29.24 96.25",ns2_unearthed,marines
"147.21 30.48 85.53",ns2_unearthed,marines
"182.57 30.08 158.22",ns2_unearthed,aliens
"177.04 30.35 163.93",ns2_unearthed,marines
"157.31 29.33 86.93",ns2_unearthed,aliens
"157.24 30.64 83.17",ns2_unearthed,marines
"125.91 30.28 78.36",ns2_unearthed,aliens
"166.40 30.42 151.79",ns2_unearthed,aliens
"146.58 31.32 148.49",ns2_unearthed,aliens
"159.58 28.91 12.82",ns2_unearthed,aliens
"134.94 32.07 78.81",ns2_unearthed,marines
"136.03 33.11 79.28",ns2_unearthed,aliens
"155.05 31.09 153.26",ns2_unearthed,aliens
"195.08 30.26 22.29",ns2_unearthed,marines
"193.26 29.82 153.38",ns2_unearthed,aliens
"193.12 28.15 141.79",ns2_unearthed,marines
"150.42 26.51 110.13",ns2_unearthed,marines
"140.33 32.99 80.68",ns2_unearthed,marines
"131.42 29.07 44.48",ns2_unearthed,marines
"176.90 31.96 156.52",ns2_unearthed,aliens
"185.35 29.78 151.12",ns2_unearthed,marines
"178.20 32.25 146.97",ns2_unearthed,aliens
"131.49 29.63 50.22",ns2_unearthed,aliens
"187.30 29.92 152.90",ns2_unearthed,aliens
"204.07 28.24 119.99",ns2_unearthed,marines
"129.22 29.52 51.15",ns2_unearthed,aliens
"190.47 28.97 154.92",ns2_unearthed,marines
"195.92 28.29 158.14",ns2_unearthed,marines
"187.20 29.83 155.42",ns2_unearthed,marines
"183.67 29.78 150.22",ns2_unearthed,marines
"183.08 30.17 151.11",ns2_unearthed,aliens
"180.44 31.13 149.95",ns2_unearthed,marines
"160.97 31.92 166.54",ns2_unearthed,marines
"178.01 33.15 153.53",ns2_unearthed,aliens
"156.30 30.35 152.83",ns2_unearthed,marines
"206.19 28.19 155.35",ns2_unearthed,aliens
"195.78 28.07 156.91",ns2_unearthed,marines
"158.24 29.73 147.38",ns2_unearthed,aliens
"196.05 28.07 157.97",ns2_unearthed,aliens
"197.50 30.53 20.94",ns2_unearthed,marines
"100.95 35.67 124.55",ns2_unearthed,aliens
"202.46 28.35 129.21",ns2_unearthed,marines
"160.70 29.55 146.50",ns2_unearthed,aliens
"199.18 28.07 157.03",ns2_unearthed,marines
"149.53 31.53 74.83",ns2_unearthed,marines
"151.55 30.46 80.32",ns2_unearthed,marines
"181.27 30.08 152.28",ns2_unearthed,marines
"176.72 30.35 163.81",ns2_unearthed,marines
"159.64 32.22 152.15",ns2_unearthed,aliens
"160.60 30.66 154.35",ns2_unearthed,marines
"159.45 30.35 142.45",ns2_unearthed,marines
"159.86 30.72 150.95",ns2_unearthed,aliens
"131.50 33.79 123.18",ns2_unearthed,aliens
"148.09 29.07 107.30",ns2_unearthed,marines
"145.80 30.81 9.85",ns2_unearthed,aliens
"177.33 31.95 160.97",ns2_unearthed,aliens
"146.80 31.33 85.96",ns2_unearthed,aliens
"182.52 29.78 153.55",ns2_unearthed,marines
"147.32 30.49 86.44",ns2_unearthed,marines
"141.30 33.23 85.37",ns2_unearthed,aliens
"175.60 30.32 166.32",ns2_unearthed,marines
"145.57 30.50 78.28",ns2_unearthed,marines
"196.13 34.31 151.42",ns2_unearthed,aliens
"195.15 29.75 149.46",ns2_unearthed,aliens
"149.26 31.78 76.84",ns2_unearthed,aliens
"195.49 30.62 148.70",ns2_unearthed,aliens
"192.38 29.13 141.16",ns2_unearthed,marines
"200.26 28.87 159.25",ns2_unearthed,aliens
"199.66 28.76 158.28",ns2_unearthed,aliens
"201.43 28.71 144.78",ns2_unearthed,marines
"195.15 29.07 149.65",ns2_unearthed,marines
"187.16 29.82 154.49",ns2_unearthed,marines
"194.56 29.07 147.04",ns2_unearthed,aliens
"191.89 28.15 142.91",ns2_unearthed,marines
"185.94 29.78 148.39",ns2_unearthed,marines
"188.05 29.78 148.40",ns2_unearthed,marines
"160.12 30.35 156.44",ns2_unearthed,marines
"158.68 31.02 146.86",ns2_unearthed,aliens
"158.39 29.55 145.38",ns2_unearthed,marines
"165.59 31.76 161.66",ns2_unearthed,aliens
"157.40 30.82 69.57",ns2_unearthed,aliens
"164.74 31.34 159.32",ns2_unearthed,aliens
"186.72 29.84 154.89",ns2_unearthed,marines
"179.80 29.78 154.42",ns2_unearthed,marines
"150.70 31.99 75.77",ns2_unearthed,aliens
"151.82 30.50 78.28",ns2_unearthed,aliens
"173.48 30.31 163.81",ns2_unearthed,marines
"168.27 30.35 166.76",ns2_unearthed,marines
"162.99 30.35 157.25",ns2_unearthed,marines
"158.68 30.69 147.10",ns2_unearthed,aliens
"158.32 29.82 145.96",ns2_unearthed,marines
"158.59 30.09 145.25",ns2_unearthed,aliens
"179.68 30.25 165.59",ns2_unearthed,marines
"150.65 30.50 78.09",ns2_unearthed,marines
"159.29 32.10 155.44",ns2_unearthed,aliens
"154.96 30.35 153.94",ns2_unearthed,marines
"159.85 31.09 151.14",ns2_unearthed,aliens
"177.82 31.31 161.38",ns2_unearthed,aliens
"175.07 32.28 159.60",ns2_unearthed,aliens
"195.69 31.88 21.92",ns2_unearthed,aliens
"195.12 31.01 19.56",ns2_unearthed,marines
"200.19 29.29 113.99",ns2_unearthed,marines
"156.30 30.96 84.57",ns2_unearthed,aliens
"178.03 31.04 142.61",ns2_unearthed,aliens
"187.59 29.43 156.43",ns2_unearthed,marines
"175.16 29.78 149.95",ns2_unearthed,marines
"159.41 31.42 92.99",ns2_unearthed,aliens
"159.85 33.35 29.78",ns2_unearthed,aliens
"167.71 29.27 120.43",ns2_unearthed,marines
"195.86 31.27 24.11",ns2_unearthed,marines
"128.79 30.28 71.91",ns2_unearthed,aliens
"176.08 30.31 162.52",ns2_unearthed,marines
"165.71 30.35 156.04",ns2_unearthed,marines
"162.52 29.99 85.05",ns2_unearthed,marines
"98.83 28.94 7.04",ns2_unearthed,aliens
"149.74 32.06 152.26",ns2_unearthed,marines
"200.37 28.33 108.49",ns2_unearthed,aliens
"203.19 29.17 107.54",ns2_unearthed,aliens
"203.57 28.28 108.84",ns2_unearthed,marines
"164.31 28.20 120.95",ns2_unearthed,marines
"159.78 29.39 83.11",ns2_unearthed,aliens
"177.20 30.15 60.31",ns2_unearthed,aliens
"182.14 30.34 58.10",ns2_unearthed,aliens
"174.05 28.46 59.85",ns2_unearthed,marines
"179.52 28.89 55.07",ns2_unearthed,marines
"176.54 30.08 68.13",ns2_unearthed,marines
"181.92 30.08 58.71",ns2_unearthed,marines
"180.10 30.83 61.04",ns2_unearthed,marines
"186.86 30.08 51.94",ns2_unearthed,marines
"190.63 30.01 52.82",ns2_unearthed,marines
"130.37 30.73 40.99",ns2_unearthed,aliens
"132.33 27.64 48.73",ns2_unearthed,marines
"99.77 38.52 140.15",ns2_unearthed,aliens
"157.32 34.57 62.90",ns2_unearthed,marines
"157.44 33.80 65.77",ns2_unearthed,aliens
"164.96 30.10 67.47",ns2_unearthed,aliens
"141.14 29.44 47.96",ns2_unearthed,aliens
"140.39 29.16 43.46",ns2_unearthed,marines
"164.51 30.08 68.16",ns2_unearthed,marines
"97.63 38.22 144.58",ns2_unearthed,aliens
"156.82 31.41 69.17",ns2_unearthed,aliens
"88.63 29.01 68.78",ns2_unearthed,aliens
"169.13 31.60 25.13",ns2_unearthed,aliens
"149.45 30.48 71.34",ns2_unearthed,marines
"158.87 29.77 18.75",ns2_unearthed,marines
"102.35 37.36 147.96",ns2_unearthed,aliens
"137.87 30.76 52.53",ns2_unearthed,aliens
"134.71 30.48 47.38",ns2_unearthed,aliens
"133.93 29.04 34.21",ns2_unearthed,marines
"151.44 30.08 60.17",ns2_unearthed,marines
"147.71 31.58 94.82",ns2_unearthed,aliens
"128.07 27.64 50.98",ns2_unearthed,aliens
"125.17 27.64 50.36",ns2_unearthed,marines
"152.03 31.94 72.71",ns2_unearthed,marines
"131.31 30.21 50.37",ns2_unearthed,aliens
"158.70 34.72 65.87",ns2_unearthed,marines
"149.45 30.69 72.21",ns2_unearthed,marines
"137.42 33.25 147.08",ns2_unearthed,aliens
"157.48 33.48 66.50",ns2_unearthed,marines
"148.09 32.70 148.25",ns2_unearthed,marines
"158.96 34.42 62.83",ns2_unearthed,aliens
"142.20 32.21 147.15",ns2_unearthed,aliens
"151.68 30.23 70.12",ns2_unearthed,marines
"149.59 31.74 73.97",ns2_unearthed,marines
"143.40 30.59 40.51",ns2_unearthed,aliens
"149.76 30.46 76.63",ns2_unearthed,marines
"156.03 33.21 87.97",ns2_unearthed,marines
"146.54 31.30 82.71",ns2_unearthed,aliens
"145.94 31.86 79.82",ns2_unearthed,marines
"182.14 30.25 26.96",ns2_unearthed,aliens
"197.26 28.15 106.98",ns2_unearthed,marines
"173.77 31.87 61.81",ns2_unearthed,marines
"98.22 36.27 123.63",ns2_unearthed,marines
"161.59 30.08 68.37",ns2_unearthed,marines
"163.05 30.78 64.22",ns2_unearthed,marines
"155.91 30.08 58.71",ns2_unearthed,marines
"91.27 31.39 61.15",ns2_unearthed,marines
"150.27 33.39 70.21",ns2_unearthed,marines
"150.04 30.82 82.28",ns2_unearthed,aliens
"131.92 34.65 83.37",ns2_unearthed,marines
"152.03 30.49 72.15",ns2_unearthed,marines
"87.02 30.16 47.07",ns2_unearthed,marines
"162.16 29.14 81.07",ns2_unearthed,marines
"154.52 30.10 68.40",ns2_unearthed,aliens
"150.06 30.42 75.82",ns2_unearthed,marines
"190.89 29.70 29.24",ns2_unearthed,aliens
"95.15 30.29 36.74",ns2_unearthed,aliens
"159.01 29.89 77.84",ns2_unearthed,aliens
"147.48 32.10 23.99",ns2_unearthed,aliens
"159.60 31.86 69.29",ns2_unearthed,aliens
"160.78 30.72 69.00",ns2_unearthed,marines
"143.62 29.06 35.87",ns2_unearthed,aliens
"89.93 34.31 136.25",ns2_unearthed,aliens
"89.02 36.17 133.59",ns2_unearthed,aliens
"89.58 36.64 134.56",ns2_unearthed,marines
"92.09 34.35 66.85",ns2_unearthed,aliens
"149.91 30.73 73.49",ns2_unearthed,aliens
"169.45 30.07 63.76",ns2_unearthed,marines
"183.04 30.10 69.68",ns2_unearthed,aliens
"190.48 28.00 108.72",ns2_unearthed,marines
"102.21 34.00 78.50",ns2_unearthed,aliens
"177.22 30.02 61.24",ns2_unearthed,aliens
"182.56 30.08 73.46",ns2_unearthed,marines
"178.27 29.98 69.01",ns2_unearthed,marines
"179.09 30.69 70.73",ns2_unearthed,marines
"147.27 26.46 110.53",ns2_unearthed,marines
"168.22 30.08 62.35",ns2_unearthed,marines
"169.43 31.42 65.66",ns2_unearthed,aliens
"187.93 30.02 62.79",ns2_unearthed,aliens
"161.00 34.99 52.70",ns2_unearthed,aliens
"139.51 29.07 50.93",ns2_unearthed,aliens
"192.69 31.23 43.59",ns2_unearthed,aliens
