x,y,z,map
-17.22,-1.49,54.17,ns2_tram
46.01,-1.65,39.35,ns2_tram
9.90,3.34,88.00,ns2_tram
-20.35,-3.44,7.57,ns2_tram
44.92,-3.44,67.12,ns2_tram
49.48,-3.44,69.80,ns2_tram
48.03,-2.03,72.36,ns2_tram
30.53,-2.42,51.02,ns2_tram
-72.39,0.50,-3.42,ns2_tram
44.44,-2.06,70.30,ns2_tram
46.71,-3.44,67.98,ns2_tram
16.43,-3.44,48.72,ns2_tram
-23.53,-1.51,77.24,ns2_tram
10.02,-2.43,32.31,ns2_tram
5.68,-1.63,10.82,ns2_tram
5.36,-3.44,31.66,ns2_tram
14.22,-3.44,39.76,ns2_tram
20.91,0.52,4.96,ns2_tram
-41.85,0.87,92.45,ns2_tram
11.79,0.63,4.79,ns2_tram
18.08,-3.45,66.92,ns2_tram
14.04,0.34,4.81,ns2_tram
39.39,-3.75,66.01,ns2_tram
10.26,-3.63,62.81,ns2_tram
4.86,-2.42,8.27,ns2_tram
5.30,1.14,100.86,ns2_tram
4.84,-1.52,10.21,ns2_tram
7.53,-3.64,26.80,ns2_tram
0.84,0.71,65.63,ns2_tram
2.59,-1.30,-9.35,ns2_tram
9.62,-1.04,-7.61,ns2_tram
-7.04,3.42,73.43,ns2_tram
-3.79,1.96,81.02,ns2_tram
-1.97,1.77,79.88,ns2_tram
-4.74,3.07,80.85,ns2_tram
-10.12,-1.42,69.63,ns2_tram
-23.26,-3.01,3.24,ns2_tram
46.68,-2.49,62.76,ns2_tram
35.56,-0.65,66.35,ns2_tram
44.32,-3.44,69.05,ns2_tram
-10.12,2.29,68.10,ns2_tram
-19.84,-0.03,64.44,ns2_tram
15.31,-3.44,41.79,ns2_tram
-29.86,0.36,93.66,ns2_tram
-33.90,1.15,95.32,ns2_tram
-22.23,-0.81,75.57,ns2_tram
-2.64,1.83,81.75,ns2_tram
-12.30,3.51,-6.19,ns2_tram
-0.31,7.22,74.63,ns2_tram
-0.45,1.54,88.28,ns2_tram
44.80,-2.92,68.39,ns2_tram
36.82,-3.54,67.13,ns2_tram
-0.06,1.08,78.24,ns2_tram
47.49,-3.64,73.89,ns2_tram
2.53,-2.11,30.39,ns2_tram
-2.45,1.73,85.00,ns2_tram
-5.30,1.87,85.89,ns2_tram
13.23,-2.42,35.55,ns2_tram
-6.00,3.14,73.05,ns2_tram
0.02,0.64,80.10,ns2_tram
-18.76,0.44,63.89,ns2_tram
33.70,-3.63,66.43,ns2_tram
31.03,-3.75,65.44,ns2_tram
19.21,-3.75,70.05,ns2_tram
3.32,1.46,92.41,ns2_tram
-4.03,1.83,85.48,ns2_tram
-3.73,3.38,86.00,ns2_tram
-5.01,3.67,68.61,ns2_tram
-3.27,2.38,83.03,ns2_tram
-74.14,-0.39,-1.22,ns2_tram
-4.45,2.95,79.75,ns2_tram
-5.12,3.54,72.07,ns2_tram
-0.33,3.22,91.59,ns2_tram
-3.74,2.46,70.22,ns2_tram
-3.84,2.34,68.14,ns2_tram
-12.25,-2.41,3.51,ns2_tram
-44.30,-1.01,86.59,ns2_tram
-14.80,0.47,102.35,ns2_tram
-68.84,-0.70,84.30,ns2_tram
-70.78,0.62,84.69,ns2_tram
16.29,1.42,103.75,ns2_tram
-32.30,-1.92,-14.25,ns2_tram
-74.23,-0.39,-1.36,ns2_tram
21.30,2.61,108.80,ns2_tram
19.71,1.48,102.11,ns2_tram
27.02,1.93,87.62,ns2_tram
-5.11,1.83,79.14,ns2_tram
-78.33,-0.12,44.49,ns2_tram
11.10,3.36,84.02,ns2_tram
29.34,-1.40,50.37,ns2_tram
-30.82,-1.90,-14.89,ns2_tram
20.84,1.99,107.70,ns2_tram
-30.55,-1.92,-14.83,ns2_tram
42.72,-3.25,63.93,ns2_tram
-61.62,0.31,81.83,ns2_tram
-29.81,-1.92,5.56,ns2_tram
-21.82,-0.07,45.13,ns2_tram
-34.90,-2.31,35.34,ns2_tram
-49.60,-1.20,-2.21,ns2_tram
-56.68,0.58,67.24,ns2_tram
-0.79,1.98,89.06,ns2_tram
-83.84,-1.54,30.68,ns2_tram
-41.21,-2.40,-3.34,ns2_tram
5.86,1.61,90.22,ns2_tram
-54.23,1.21,15.38,ns2_tram
-8.14,-1.29,26.63,ns2_tram
-27.11,0.23,63.03,ns2_tram
-81.69,-1.03,83.16,ns2_tram
-76.49,-0.85,85.26,ns2_tram
-70.05,-0.39,85.11,ns2_tram
-5.02,3.36,89.23,ns2_tram
-3.68,3.59,72.98,ns2_tram
-9.92,2.42,66.81,ns2_tram
-47.16,1.37,84.61,ns2_tram
-17.01,-0.63,45.47,ns2_tram
-5.70,1.83,95.15,ns2_tram
-18.26,-1.51,63.09,ns2_tram
28.91,-0.83,50.11,ns2_tram
42.62,0.76,29.52,ns2_tram
43.13,-2.42,53.62,ns2_tram
43.97,-2.43,52.55,ns2_tram
35.70,2.85,35.73,ns2_tram
-91.34,-0.15,46.74,ns2_tram
36.87,1.81,36.45,ns2_tram
43.22,-1.22,34.83,ns2_tram
39.13,9.65,39.22,ns2_tram
-10.40,-3.44,32.41,ns2_tram
-26.05,-2.83,38.77,ns2_tram
-20.86,-1.77,35.01,ns2_tram
-20.83,0.18,53.56,ns2_tram
-18.26,2.60,60.83,ns2_tram
-21.26,-2.15,43.64,ns2_tram
-30.40,-3.44,32.08,ns2_tram
-21.65,-0.97,55.48,ns2_tram
-78.09,-0.41,3.43,ns2_tram
13.70,-2.94,30.27,ns2_tram
-56.10,0.75,77.90,ns2_tram
-65.25,0.28,76.38,ns2_tram
-30.20,-1.65,23.15,ns2_tram
-25.86,-2.83,37.63,ns2_tram
-30.32,-1.41,53.25,ns2_tram
-14.01,-1.51,51.04,ns2_tram
-7.85,1.41,55.33,ns2_tram
-14.96,-0.76,52.79,ns2_tram
-19.19,-1.33,47.76,ns2_tram
-27.39,-0.20,50.84,ns2_tram
-21.11,-1.48,50.55,ns2_tram
-66.39,0.00,90.56,ns2_tram
-18.14,-1.48,52.15,ns2_tram
-32.85,-0.91,-2.08,ns2_tram
-82.66,-2.24,31.59,ns2_tram
-74.74,-2.51,58.99,ns2_tram
-84.14,-0.28,10.48,ns2_tram
-10.87,-3.44,33.26,ns2_tram
-17.61,-2.07,41.27,ns2_tram
-18.73,-2.37,43.11,ns2_tram
-53.92,1.12,79.11,ns2_tram
-21.32,-0.34,50.93,ns2_tram
-19.15,-1.27,47.18,ns2_tram
-19.28,-1.48,46.99,ns2_tram
-19.32,-1.48,46.97,ns2_tram
-50.40,-1.00,88.02,ns2_tram
-19.88,-0.61,46.78,ns2_tram
-58.06,-1.21,20.36,ns2_tram
-51.52,0.57,18.82,ns2_tram
-63.20,-0.39,80.52,ns2_tram
-24.58,-1.18,20.76,ns2_tram
-55.16,-0.39,5.89,ns2_tram
-37.22,5.28,65.36,ns2_tram
3.88,-0.96,-13.09,ns2_tram
-30.80,0.09,98.68,ns2_tram
-29.40,0.86,100.97,ns2_tram
4.71,-0.41,-8.88,ns2_tram
-2.64,-2.42,-9.05,ns2_tram
4.92,-1.01,4.19,ns2_tram
-4.34,-2.38,4.39,ns2_tram
-32.72,-1.92,-16.92,ns2_tram
24.62,2.95,95.09,ns2_tram
-22.42,-1.96,29.63,ns2_tram
-34.52,-1.08,-3.26,ns2_tram
-41.11,-2.42,-1.10,ns2_tram
-43.14,-2.42,-3.87,ns2_tram
34.04,-3.64,74.13,ns2_tram
-39.27,-1.85,-11.60,ns2_tram
-22.54,-1.40,3.68,ns2_tram
35.23,-2.15,69.51,ns2_tram
33.44,-3.44,69.19,ns2_tram
-64.32,0.49,95.11,ns2_tram
-5.27,-1.44,3.53,ns2_tram
41.05,-3.67,70.61,ns2_tram
35.61,0.45,-1.53,ns2_tram
-4.33,1.94,61.87,ns2_tram
-13.61,-1.44,66.15,ns2_tram
14.05,-2.72,60.60,ns2_tram
18.06,-3.44,67.50,ns2_tram
-17.93,0.60,106.35,ns2_tram
23.68,0.21,6.29,ns2_tram
23.88,1.32,4.71,ns2_tram
19.60,1.05,-0.19,ns2_tram
28.59,0.33,1.83,ns2_tram
22.86,0.21,4.39,ns2_tram
-4.39,2.24,87.29,ns2_tram
0.99,1.93,73.34,ns2_tram
8.36,-0.50,102.32,ns2_tram
14.08,-0.37,-10.50,ns2_tram
-59.92,-0.39,75.42,ns2_tram
14.08,-1.50,-8.16,ns2_tram
21.15,-2.51,46.09,ns2_tram
27.58,2.90,-1.55,ns2_tram
19.07,1.45,-8.11,ns2_tram
-62.06,0.41,93.92,ns2_tram
-1.02,-2.48,31.98,ns2_tram
16.70,1.21,3.96,ns2_tram
-4.51,3.15,72.02,ns2_tram
10.86,0.08,1.05,ns2_tram
23.28,0.05,0.74,ns2_tram
13.30,0.85,7.03,ns2_tram
16.29,0.88,8.65,ns2_tram
-3.75,2.06,65.21,ns2_tram
-25.02,-1.51,67.56,ns2_tram
16.05,-1.88,55.79,ns2_tram
18.32,-3.18,55.74,ns2_tram
47.71,-3.29,66.60,ns2_tram
-32.93,-1.92,-13.50,ns2_tram
-17.66,-0.09,105.48,ns2_tram
-18.75,0.35,100.51,ns2_tram
12.24,-2.34,-11.12,ns2_tram
3.80,1.35,74.35,ns2_tram
-36.67,-1.82,-18.18,ns2_tram
9.11,5.78,76.32,ns2_tram
29.05,-0.44,49.91,ns2_tram
11.06,4.88,82.25,ns2_tram
-30.39,1.02,0.08,ns2_tram
-3.03,1.08,62.08,ns2_tram
10.12,-2.71,37.20,ns2_tram
-31.39,-1.20,-14.91,ns2_tram
10.04,-3.44,34.76,ns2_tram
-10.97,1.42,63.73,ns2_tram
-14.05,0.20,63.26,ns2_tram
23.98,1.29,0.95,ns2_tram
25.50,0.21,1.82,ns2_tram
11.62,0.21,-1.34,ns2_tram
-1.39,4.42,60.46,ns2_tram
31.38,0.21,4.06,ns2_tram
-7.47,2.12,61.69,ns2_tram
-28.72,-2.02,5.34,ns2_tram
-29.72,-0.74,5.15,ns2_tram
-67.56,0.97,-5.66,ns2_tram
-16.32,-3.03,2.20,ns2_tram
28.15,1.11,1.54,ns2_tram
29.46,1.11,0.24,ns2_tram
4.75,0.99,96.79,ns2_tram
6.78,1.83,95.55,ns2_tram
9.59,-2.96,34.55,ns2_tram
12.83,-3.50,37.82,ns2_tram
14.71,-3.44,44.95,ns2_tram
-20.71,-1.91,44.16,ns2_tram
-19.53,-2.58,40.77,ns2_tram
22.22,0.48,-0.28,ns2_tram
-5.27,1.83,87.93,ns2_tram
-25.65,-1.60,95.82,ns2_tram
-4.64,1.83,77.84,ns2_tram
-14.26,-1.41,64.85,ns2_tram
-12.88,-1.14,64.05,ns2_tram
-30.30,-2.11,66.51,ns2_tram
-8.81,2.06,65.88,ns2_tram
-9.79,0.71,64.17,ns2_tram
-20.68,-1.51,61.19,ns2_tram
-18.33,-1.51,65.13,ns2_tram
37.72,0.05,79.50,ns2_tram
44.55,-1.80,69.32,ns2_tram
46.92,-3.64,72.96,ns2_tram
4.26,-1.14,4.12,ns2_tram
21.81,1.42,112.70,ns2_tram
12.61,-0.18,0.74,ns2_tram
17.04,1.06,4.12,ns2_tram
15.93,-0.18,0.69,ns2_tram
14.80,0.19,7.91,ns2_tram
14.12,1.30,0.85,ns2_tram
-28.77,-2.83,43.30,ns2_tram
27.37,2.75,119.78,ns2_tram
13.77,2.85,124.91,ns2_tram
21.59,2.18,113.96,ns2_tram
-15.17,-1.51,51.88,ns2_tram
-18.18,-0.20,48.80,ns2_tram
24.38,0.17,1.54,ns2_tram
15.87,5.94,-13.37,ns2_tram
-1.97,-1.07,-10.37,ns2_tram
8.90,-2.31,-7.63,ns2_tram
28.85,0.67,3.30,ns2_tram
-1.65,-2.73,31.19,ns2_tram
15.76,2.85,125.98,ns2_tram
14.39,2.85,119.78,ns2_tram
7.71,-0.50,110.56,ns2_tram
-25.33,-1.22,67.17,ns2_tram
36.32,0.97,-4.56,ns2_tram
1.59,1.68,79.58,ns2_tram
-6.85,1.83,81.12,ns2_tram
-1.58,1.46,75.95,ns2_tram
-69.28,-0.09,92.01,ns2_tram
-1.14,2.66,89.30,ns2_tram
1.34,4.22,58.18,ns2_tram
2.17,3.41,53.14,ns2_tram
45.56,1.97,2.49,ns2_tram
51.30,0.23,22.91,ns2_tram
15.79,1.93,16.38,ns2_tram
-57.25,0.82,-11.12,ns2_tram
49.91,0.00,12.48,ns2_tram
45.52,0.97,10.41,ns2_tram
42.67,1.06,7.57,ns2_tram
3.45,-2.51,-9.19,ns2_tram
45.99,1.24,11.64,ns2_tram
-19.42,-2.83,41.60,ns2_tram
-71.01,-0.40,-3.47,ns2_tram
-3.49,1.57,65.56,ns2_tram
43.73,1.08,15.17,ns2_tram
44.42,1.81,15.61,ns2_tram
46.93,1.34,16.02,ns2_tram
42.97,1.12,13.89,ns2_tram
42.27,2.41,9.08,ns2_tram
-8.95,0.92,49.50,ns2_tram
26.06,2.75,120.25,ns2_tram
19.02,2.75,127.60,ns2_tram
20.51,2.60,129.69,ns2_tram
24.47,2.67,128.33,ns2_tram
41.15,4.61,103.04,ns2_tram
26.51,2.85,127.60,ns2_tram
34.10,2.93,125.92,ns2_tram
21.90,2.26,129.33,ns2_tram
20.69,2.42,129.10,ns2_tram
27.31,1.76,-1.12,ns2_tram
28.46,2.75,121.52,ns2_tram
27.17,2.69,128.29,ns2_tram
48.69,0.36,22.73,ns2_tram
35.61,2.88,125.25,ns2_tram
-87.58,-1.57,43.66,ns2_tram
27.44,2.08,80.03,ns2_tram
38.39,1.21,27.57,ns2_tram
1.86,0.96,70.43,ns2_tram
-2.12,1.45,67.37,ns2_tram
0.16,0.61,64.41,ns2_tram
16.28,5.90,-15.15,ns2_tram
34.27,2.59,-4.17,ns2_tram
31.34,1.08,0.97,ns2_tram
-89.20,-1.26,44.15,ns2_tram
-91.37,-0.78,51.48,ns2_tram
-27.37,-1.44,51.59,ns2_tram
-24.16,-2.83,27.46,ns2_tram
-47.76,-2.42,2.57,ns2_tram
-20.07,-0.90,59.52,ns2_tram
-24.55,-1.51,65.39,ns2_tram
-23.11,-1.38,63.08,ns2_tram
-26.63,-1.63,64.66,ns2_tram
-25.74,-2.19,-7.57,ns2_tram
-18.72,0.02,48.78,ns2_tram
-37.60,-1.72,-13.26,ns2_tram
48.54,0.30,24.08,ns2_tram
51.95,1.76,10.98,ns2_tram
50.93,0.21,29.38,ns2_tram
50.17,0.23,19.74,ns2_tram
-66.35,-0.20,26.68,ns2_tram
-49.94,-0.39,78.74,ns2_tram
-3.57,1.86,87.69,ns2_tram
-14.01,-2.74,27.90,ns2_tram
-22.70,-1.51,87.58,ns2_tram
-30.40,-1.78,76.35,ns2_tram
-75.61,-1.32,83.36,ns2_tram
-29.18,-0.49,-13.14,ns2_tram
-64.11,0.49,92.22,ns2_tram
-83.24,-0.41,6.83,ns2_tram
-72.54,0.82,-3.43,ns2_tram
-74.71,0.98,0.21,ns2_tram
-74.75,1.18,-0.76,ns2_tram
-25.04,0.62,102.68,ns2_tram
-33.25,0.00,99.02,ns2_tram
-28.47,1.06,105.54,ns2_tram
-14.84,-0.09,106.75,ns2_tram
-62.89,0.57,87.77,ns2_tram
45.21,3.99,21.99,ns2_tram
-49.92,-2.21,35.94,ns2_tram
-45.74,-2.27,31.65,ns2_tram
-70.22,-0.09,95.87,ns2_tram
-66.27,0.33,86.52,ns2_tram
-61.95,0.69,81.75,ns2_tram
-73.34,1.59,4.94,ns2_tram
-69.66,0.86,87.50,ns2_tram
4.73,1.42,89.85,ns2_tram
-65.15,0.33,95.09,ns2_tram
-69.72,-0.39,1.36,ns2_tram
-66.42,1.32,95.92,ns2_tram
-38.42,1.92,14.59,ns2_tram
-33.10,-1.48,-15.74,ns2_tram
48.85,2.68,17.35,ns2_tram
-29.41,-0.72,8.74,ns2_tram
-19.66,-1.27,23.32,ns2_tram
-22.26,-0.26,84.68,ns2_tram
-19.28,-1.49,61.44,ns2_tram
-75.11,-0.27,-5.09,ns2_tram
-36.79,1.22,95.51,ns2_tram
-36.32,-1.82,-17.37,ns2_tram
-43.97,-1.00,95.70,ns2_tram
41.59,0.75,5.11,ns2_tram
-24.81,-0.31,53.82,ns2_tram
-25.61,-0.83,21.07,ns2_tram
-22.95,-2.60,36.47,ns2_tram
-80.58,1.05,8.19,ns2_tram
-83.82,-0.39,11.68,ns2_tram
-18.40,0.28,47.21,ns2_tram
44.88,0.21,3.36,ns2_tram
-79.84,3.79,23.85,ns2_tram
23.13,0.01,2.34,ns2_tram
-36.31,2.17,65.97,ns2_tram
-11.74,-2.96,30.39,ns2_tram
-13.68,-2.72,7.52,ns2_tram
37.60,2.88,-0.31,ns2_tram
0.87,-2.42,-8.51,ns2_tram
-84.06,-0.40,6.78,ns2_tram
-18.77,-1.48,48.14,ns2_tram
-19.49,-1.31,45.03,ns2_tram
-21.80,-1.50,46.08,ns2_tram
-18.31,-1.75,44.53,ns2_tram
27.17,0.21,1.48,ns2_tram
17.52,-0.18,3.69,ns2_tram
14.05,1.82,7.28,ns2_tram
-3.71,0.71,65.25,ns2_tram
-82.16,-0.39,10.54,ns2_tram
46.93,0.23,18.22,ns2_tram
49.58,0.00,12.93,ns2_tram
-16.23,0.36,105.34,ns2_tram
42.98,1.12,15.45,ns2_tram
-0.79,0.67,67.97,ns2_tram
49.91,1.75,16.41,ns2_tram
-24.05,-3.03,1.73,ns2_tram
53.14,0.27,17.90,ns2_tram
42.07,1.92,11.20,ns2_tram
0.85,0.61,80.29,ns2_tram
45.78,0.21,20.89,ns2_tram
47.22,0.23,19.43,ns2_tram
-22.26,-0.12,43.37,ns2_tram
-4.72,1.86,80.12,ns2_tram
45.01,1.09,13.51,ns2_tram
41.90,1.42,17.64,ns2_tram
2.98,1.66,76.15,ns2_tram
48.52,0.21,25.11,ns2_tram
35.56,0.46,1.66,ns2_tram
23.30,0.21,-4.11,ns2_tram
28.33,1.96,-8.83,ns2_tram
26.89,0.21,0.67,ns2_tram
15.99,1.89,20.47,ns2_tram
-19.91,-1.48,50.13,ns2_tram
-64.75,0.41,95.48,ns2_tram
25.97,0.21,-3.06,ns2_tram
23.50,0.21,-11.95,ns2_tram
24.47,1.36,1.28,ns2_tram
6.87,-1.49,12.93,ns2_tram
6.85,-2.42,15.04,ns2_tram
2.32,-0.50,98.88,ns2_tram
-28.36,-0.66,-9.44,ns2_tram
13.04,-3.57,43.43,ns2_tram
-7.71,-1.92,-0.26,ns2_tram
13.24,2.91,92.74,ns2_tram
15.92,-3.44,44.99,ns2_tram
12.07,-3.66,65.32,ns2_tram
36.49,-3.44,67.07,ns2_tram
-22.46,5.00,39.32,ns2_tram
-20.63,-3.44,17.37,ns2_tram
-5.44,-3.44,33.67,ns2_tram
-37.63,-1.33,-14.71,ns2_tram
14.43,-3.44,40.25,ns2_tram
-20.45,-0.10,58.32,ns2_tram
14.87,-3.44,39.37,ns2_tram
47.81,-2.06,69.28,ns2_tram
-8.91,-1.92,1.29,ns2_tram
-10.84,-3.48,30.53,ns2_tram
9.41,-1.37,39.31,ns2_tram
-60.44,-0.09,81.38,ns2_tram
-18.66,-1.28,45.74,ns2_tram
-23.10,-2.83,39.45,ns2_tram
-19.88,-1.48,55.84,ns2_tram
-0.26,-4.26,28.32,ns2_tram
-26.43,-2.83,35.57,ns2_tram
-19.29,-1.45,54.89,ns2_tram
6.96,-2.43,13.05,ns2_tram
-10.70,-1.41,69.45,ns2_tram
-0.15,-2.80,26.88,ns2_tram
-20.19,-1.51,61.22,ns2_tram
-18.65,-3.02,-11.27,ns2_tram
-32.04,-1.93,1.24,ns2_tram
-18.41,-3.16,6.01,ns2_tram
-6.21,3.75,67.75,ns2_tram
-30.45,-1.76,7.90,ns2_tram
-82.07,-1.31,19.37,ns2_tram
-13.81,0.64,64.54,ns2_tram
-76.52,-0.19,2.63,ns2_tram
-75.93,1.28,0.96,ns2_tram
-30.80,-3.44,33.27,ns2_tram
-51.56,-0.41,3.73,ns2_tram
-22.72,2.01,42.27,ns2_tram
-20.52,-2.08,43.74,ns2_tram
-9.23,-0.88,34.60,ns2_tram
43.58,-0.14,32.50,ns2_tram
-28.06,-1.84,-4.29,ns2_tram
40.22,-1.80,53.24,ns2_tram
-89.39,-1.00,49.15,ns2_tram
-83.18,-1.51,44.46,ns2_tram
-88.58,-0.25,43.64,ns2_tram
-18.22,1.16,50.44,ns2_tram
-28.21,-2.52,44.76,ns2_tram
-18.87,1.27,106.56,ns2_tram
-34.70,-3.44,32.28,ns2_tram
-45.71,-2.42,-2.38,ns2_tram
-2.00,0.70,65.42,ns2_tram
-29.40,1.21,83.77,ns2_tram
-2.37,2.88,85.74,ns2_tram
-83.00,-0.79,39.03,ns2_tram
-75.58,-1.49,38.40,ns2_tram
30.48,0.24,22.48,ns2_tram
-5.38,-3.63,34.85,ns2_tram
31.98,0.21,21.67,ns2_tram
34.15,-2.31,47.77,ns2_tram
-18.38,-1.48,55.99,ns2_tram
38.10,4.30,33.50,ns2_tram
21.69,-2.59,46.31,ns2_tram
38.33,11.68,46.41,ns2_tram
-27.35,-0.92,7.46,ns2_tram
-21.58,-3.07,20.05,ns2_tram
-3.56,1.86,77.73,ns2_tram
-1.48,-1.75,15.76,ns2_tram
37.31,3.12,123.39,ns2_tram
-73.83,2.16,82.67,ns2_tram
-14.41,-0.26,86.85,ns2_tram
35.11,-2.03,46.48,ns2_tram
6.11,-2.42,-1.33,ns2_tram
-25.36,-2.44,20.75,ns2_tram
-25.79,-2.52,5.89,ns2_tram
-22.96,-1.64,22.45,ns2_tram
-19.16,-0.40,49.91,ns2_tram
-20.59,-3.44,6.07,ns2_tram
-39.95,-1.92,-17.18,ns2_tram
-27.94,-2.02,11.40,ns2_tram
29.71,-2.42,50.77,ns2_tram
-19.45,-0.94,4.91,ns2_tram
14.71,-2.35,28.85,ns2_tram
-51.60,0.98,77.33,ns2_tram
-18.36,-1.49,64.01,ns2_tram
-7.74,-0.20,49.47,ns2_tram
-84.35,-0.39,17.22,ns2_tram
-78.24,1.40,9.82,ns2_tram
-47.89,0.27,1.73,ns2_tram
-35.65,-1.16,-3.81,ns2_tram
-43.99,-0.76,22.79,ns2_tram
-45.95,-1.18,19.30,ns2_tram
-0.45,0.71,66.17,ns2_tram
-42.26,-0.69,22.34,ns2_tram
33.58,-3.64,63.76,ns2_tram
-80.42,-0.43,5.57,ns2_tram
30.61,-2.98,66.14,ns2_tram
-17.98,0.37,63.30,ns2_tram
-47.80,0.35,-9.35,ns2_tram
-53.86,-0.39,12.19,ns2_tram
26.35,-3.28,66.89,ns2_tram
-45.38,-1.21,21.41,ns2_tram
-91.29,-1.51,38.14,ns2_tram
-84.53,-0.76,55.56,ns2_tram
-1.30,1.19,89.15,ns2_tram
27.14,-2.38,68.14,ns2_tram
-80.31,-0.54,38.73,ns2_tram
-63.02,0.41,92.21,ns2_tram
-65.96,0.41,94.19,ns2_tram
-6.21,0.61,63.17,ns2_tram
-18.20,-0.81,56.56,ns2_tram
-18.56,0.06,57.33,ns2_tram
-32.08,-3.24,73.54,ns2_tram
-25.40,-2.53,-8.29,ns2_tram
-17.07,-1.48,51.27,ns2_tram
-38.91,-1.89,-16.55,ns2_tram
-32.51,0.00,98.73,ns2_tram
-67.83,1.18,13.48,ns2_tram
-69.69,1.11,13.39,ns2_tram
-41.89,0.71,94.53,ns2_tram
43.98,1.07,88.18,ns2_tram
-23.66,-0.73,94.96,ns2_tram
27.75,-2.95,66.94,ns2_tram
44.67,-2.12,64.28,ns2_tram
38.95,-3.62,72.26,ns2_tram
37.81,-2.44,68.85,ns2_tram
36.61,-3.48,66.78,ns2_tram
-50.66,0.15,76.72,ns2_tram
16.52,-3.44,43.69,ns2_tram
-59.92,1.38,81.42,ns2_tram
42.45,2.24,16.58,ns2_tram
44.29,1.23,11.83,ns2_tram
46.42,0.73,2.43,ns2_tram
-4.44,1.83,89.87,ns2_tram
-10.61,0.45,63.37,ns2_tram
26.57,-3.15,67.73,ns2_tram
12.15,0.59,0.43,ns2_tram
-47.63,5.21,76.83,ns2_tram
32.39,-1.93,70.27,ns2_tram
-43.24,-3.44,32.78,ns2_tram
38.81,-2.44,65.63,ns2_tram
39.88,-2.71,66.87,ns2_tram
-21.89,-0.40,89.80,ns2_tram
-21.53,-0.38,60.53,ns2_tram
26.39,-2.02,61.26,ns2_tram
2.29,-0.50,97.37,ns2_tram
36.75,-3.37,70.27,ns2_tram
37.88,1.25,3.29,ns2_tram
24.55,0.21,4.45,ns2_tram
28.52,-3.64,59.86,ns2_tram
20.73,-3.65,59.90,ns2_tram
21.73,-3.56,60.71,ns2_tram
17.02,-3.44,65.20,ns2_tram
12.89,-3.34,61.52,ns2_tram
17.55,2.74,118.86,ns2_tram
25.77,-2.42,47.79,ns2_tram
-34.26,-1.06,-3.25,ns2_tram
-39.15,-2.42,-3.07,ns2_tram
-39.63,-1.92,-15.47,ns2_tram
16.51,-2.71,41.75,ns2_tram
11.21,-2.36,31.89,ns2_tram
5.91,-0.90,11.70,ns2_tram
7.57,0.29,6.30,ns2_tram
4.51,-2.42,4.74,ns2_tram
22.54,1.22,-10.50,ns2_tram
23.85,0.21,-6.57,ns2_tram
4.34,-2.13,6.15,ns2_tram
11.54,-3.63,39.34,ns2_tram
-0.21,-1.39,13.95,ns2_tram
-31.46,-0.19,-10.18,ns2_tram
-10.66,0.49,1.30,ns2_tram
7.04,-1.33,2.23,ns2_tram
24.22,1.11,1.69,ns2_tram
31.08,-2.90,60.12,ns2_tram
17.71,-2.05,53.51,ns2_tram
15.27,-3.33,46.82,ns2_tram
20.28,-2.01,46.63,ns2_tram
32.95,-2.42,51.67,ns2_tram
12.30,-3.32,38.25,ns2_tram
32.51,-2.42,51.95,ns2_tram
13.77,-3.45,35.35,ns2_tram
16.87,0.61,7.26,ns2_tram
25.70,0.21,2.86,ns2_tram
23.08,0.21,-6.27,ns2_tram
-64.55,4.04,8.15,ns2_tram
-77.20,-1.31,76.25,ns2_tram
-21.75,-0.88,26.39,ns2_tram
-8.72,-1.92,-0.09,ns2_tram
2.73,0.43,103.57,ns2_tram
5.64,0.28,103.33,ns2_tram
-14.71,-1.92,-15.00,ns2_tram
-31.43,-1.46,-12.28,ns2_tram
6.21,2.45,79.82,ns2_tram
1.71,-3.44,32.99,ns2_tram
-1.45,-2.08,27.19,ns2_tram
6.73,-0.24,103.95,ns2_tram
-1.85,3.00,77.77,ns2_tram
23.15,0.21,-9.52,ns2_tram
-4.39,1.83,77.79,ns2_tram
-5.99,2.55,78.62,ns2_tram
-5.97,2.00,76.71,ns2_tram
12.96,-3.30,35.37,ns2_tram
-6.16,3.24,72.20,ns2_tram
7.60,-3.39,33.24,ns2_tram
29.56,0.54,1.56,ns2_tram
22.14,5.85,-10.35,ns2_tram
18.97,1.54,-8.19,ns2_tram
24.73,0.21,0.87,ns2_tram
-10.44,3.93,70.05,ns2_tram
15.64,-1.08,-10.41,ns2_tram
12.31,-2.41,-6.89,ns2_tram
16.51,-3.38,69.93,ns2_tram
8.13,4.82,-3.05,ns2_tram
7.26,1.09,2.83,ns2_tram
24.64,-2.43,48.24,ns2_tram
5.10,-0.50,102.74,ns2_tram
27.43,0.21,-6.23,ns2_tram
5.94,-0.25,105.65,ns2_tram
-7.46,-2.19,32.13,ns2_tram
34.72,1.55,0.12,ns2_tram
23.38,0.07,3.33,ns2_tram
23.36,1.01,-7.15,ns2_tram
14.60,1.68,110.21,ns2_tram
12.07,0.68,109.84,ns2_tram
13.02,0.01,104.83,ns2_tram
25.22,1.42,98.52,ns2_tram
18.10,3.59,103.64,ns2_tram
4.97,-0.27,106.17,ns2_tram
-76.23,1.13,1.16,ns2_tram
-9.47,1.26,66.00,ns2_tram
25.93,2.85,127.79,ns2_tram
18.76,3.86,124.22,ns2_tram
