coordinates,map,team
"27.03 -4.54 -34.05",ns2_biodome,aliens
"14.30 -1.49 -35.88",ns2_biodome,aliens
"27.55 -5.78 -33.46",ns2_biodome,aliens
"37.99 -5.80 -40.52",ns2_biodome,aliens
"36.92 -6.69 -41.28",ns2_biodome,marines
"39.99 -6.51 -31.89",ns2_biodome,aliens
"45.77 -7.43 -23.08",ns2_biodome,marines
"42.58 -5.63 -22.10",ns2_biodome,marines
"26.19 -4.21 -42.08",ns2_biodome,aliens
"25.40 -5.76 -51.56",ns2_biodome,marines
"25.30 -5.59 -50.50",ns2_biodome,aliens
"27.64 -5.79 -33.44",ns2_biodome,aliens
"9.56 -3.85 -33.10",ns2_biodome,marines
"-5.80 -3.85 -44.52",ns2_biodome,aliens
"-24.81 -0.75 -4.06",ns2_biodome,aliens
"36.82 -6.70 -40.96",ns2_biodome,aliens
"50.89 -8.72 -11.79",ns2_biodome,marines
"51.42 -6.48 -6.16",ns2_biodome,aliens
"50.24 -8.72 -13.46",ns2_biodome,marines
"60.26 -7.80 1.85",ns2_biodome,marines
"-32.31 -0.85 -2.65",ns2_biodome,aliens
"28.43 -3.24 -38.63",ns2_biodome,aliens
"37.49 -6.79 -44.68",ns2_biodome,aliens
"27.32 -5.86 -35.53",ns2_biodome,aliens
"27.61 -5.67 -31.48",ns2_biodome,aliens
"26.74 -4.86 -34.45",ns2_biodome,aliens
"73.76 -4.46 -69.98",ns2_biodome,marines
"26.76 -4.13 -29.94",ns2_biodome,aliens
"30.22 -3.67 -33.10",ns2_biodome,aliens
"25.75 -5.78 -37.65",ns2_biodome,marines
"26.73 -5.78 -32.70",ns2_biodome,aliens
"27.37 -5.87 -37.01",ns2_biodome,aliens
"32.85 -5.67 -42.66",ns2_biodome,aliens
"35.76 -7.35 -4.15",ns2_biodome,aliens
"83.33 -7.09 88.41",ns2_biodome,aliens
"71.67 -6.49 85.95",ns2_biodome,aliens
"59.44 -7.81 -5.97",ns2_biodome,marines
"48.32 -7.71 -1.22",ns2_biodome,marines
"48.83 -8.46 -20.29",ns2_biodome,aliens
"51.69 -7.71 -31.23",ns2_biodome,marines
"49.98 -8.32 -29.99",ns2_biodome,marines
"10.64 -5.32 19.78",ns2_biodome,aliens
"48.82 -5.85 -1.74",ns2_biodome,aliens
"47.50 -3.33 96.81",ns2_biodome,aliens
"46.05 -7.71 2.76",ns2_biodome,marines
"67.44 -7.71 4.76",ns2_biodome,aliens
"79.00 -9.41 19.58",ns2_biodome,marines
"69.11 -6.41 94.96",ns2_biodome,marines
"61.39 -4.11 97.17",ns2_biodome,marines
"48.99 -2.15 77.44",ns2_biodome,marines
"47.82 -3.16 84.70",ns2_biodome,aliens
"48.61 -3.24 87.90",ns2_biodome,aliens
"28.62 -6.49 64.64",ns2_biodome,marines
"15.89 -4.17 35.42",ns2_biodome,aliens
"16.14 -1.71 53.21",ns2_biodome,aliens
"47.09 -3.24 95.53",ns2_biodome,aliens
"33.74 -5.12 63.57",ns2_biodome,marines
"24.42 -5.78 88.39",ns2_biodome,aliens
"52.42 -2.97 76.16",ns2_biodome,aliens
"27.75 -6.49 73.36",ns2_biodome,marines
"23.99 -6.49 69.35",ns2_biodome,aliens
"53.52 -2.11 97.44",ns2_biodome,aliens
"55.90 -4.67 95.89",ns2_biodome,aliens
"58.72 -6.49 90.95",ns2_biodome,aliens
"57.41 -6.50 80.78",ns2_biodome,marines
"59.36 -6.49 93.31",ns2_biodome,marines
"40.14 -6.50 90.15",ns2_biodome,marines
"37.53 -2.67 -8.26",ns2_biodome,aliens
"16.75 -4.65 -72.29",ns2_biodome,aliens
"19.24 -3.93 -73.56",ns2_biodome,marines
"23.05 -3.07 53.93",ns2_biodome,marines
"22.65 -3.03 54.11",ns2_biodome,aliens
"28.03 -4.55 84.24",ns2_biodome,aliens
"23.75 -6.47 81.96",ns2_biodome,aliens
"27.79 -6.23 78.53",ns2_biodome,marines
"26.28 -6.49 66.32",ns2_biodome,aliens
"24.60 -6.49 73.57",ns2_biodome,marines
"17.12 -5.64 73.07",ns2_biodome,aliens
"17.20 -5.24 75.61",ns2_biodome,aliens
"46.62 -3.24 89.29",ns2_biodome,marines
"28.83 -6.49 75.44",ns2_biodome,marines
"25.75 -6.49 65.70",ns2_biodome,marines
"39.38 -7.66 -1.49",ns2_biodome,marines
"28.75 -4.58 52.12",ns2_biodome,aliens
"39.83 -4.69 54.78",ns2_biodome,marines
"16.12 -5.91 70.41",ns2_biodome,marines
"16.28 -5.80 68.68",ns2_biodome,aliens
"-6.13 -3.85 -47.23",ns2_biodome,marines
"26.22 -5.60 80.11",ns2_biodome,aliens
"25.87 -6.32 86.04",ns2_biodome,aliens
"-9.67 -2.80 38.42",ns2_biodome,aliens
"24.57 -5.85 79.05",ns2_biodome,marines
"68.76 -6.49 80.48",ns2_biodome,marines
"24.83 -5.46 81.48",ns2_biodome,aliens
"22.61 -5.08 68.91",ns2_biodome,marines
"22.68 -2.69 52.25",ns2_biodome,aliens
"19.02 -3.03 47.77",ns2_biodome,marines
"-17.66 1.16 -3.42",ns2_biodome,aliens
"-20.97 -1.92 19.73",ns2_biodome,marines
"-22.63 -0.53 -5.32",ns2_biodome,aliens
"-16.04 -0.75 -2.34",ns2_biodome,marines
"-36.85 -0.75 -12.77",ns2_biodome,marines
"-19.53 -1.89 9.12",ns2_biodome,aliens
"-21.82 5.89 -1.36",ns2_biodome,marines
"-23.00 -0.75 -5.22",ns2_biodome,aliens
"-36.91 -0.75 -12.63",ns2_biodome,marines
"-26.89 -0.68 -10.92",ns2_biodome,marines
"-25.62 1.20 -7.57",ns2_biodome,marines
"-21.44 0.30 1.93",ns2_biodome,marines
"-33.90 -0.75 -3.87",ns2_biodome,marines
"-34.52 -0.30 -0.92",ns2_biodome,marines
"-37.94 -0.75 -3.70",ns2_biodome,marines
"-17.09 0.74 5.46",ns2_biodome,aliens
"-34.24 -0.50 -8.68",ns2_biodome,marines
"-34.91 -0.82 -2.34",ns2_biodome,marines
"-34.52 -0.30 -0.92",ns2_biodome,marines
"-36.58 -0.82 -4.99",ns2_biodome,marines
"-27.61 0.06 -0.45",ns2_biodome,marines
"-35.40 -0.82 -5.73",ns2_biodome,marines
"35.95 -4.35 60.11",ns2_biodome,aliens
"54.81 -7.25 -22.29",ns2_biodome,aliens
"23.67 -5.50 6.74",ns2_biodome,marines
"50.72 -6.49 -13.47",ns2_biodome,aliens
"31.51 5.01 -69.80",ns2_biodome,aliens
"41.20 0.28 -68.25",ns2_biodome,marines
"73.86 -7.26 7.76",ns2_biodome,aliens
"70.82 -9.41 18.77",ns2_biodome,marines
"75.92 -8.92 -5.10",ns2_biodome,marines
"67.12 -7.40 6.32",ns2_biodome,marines
"67.95 -7.71 5.40",ns2_biodome,aliens
"61.02 -7.71 4.39",ns2_biodome,marines
"50.88 -6.03 5.78",ns2_biodome,aliens
"51.71 -7.31 9.18",ns2_biodome,marines
"20.73 -4.98 -35.29",ns2_biodome,marines
"45.92 0.62 -84.54",ns2_biodome,aliens
"51.48 -0.76 -93.49",ns2_biodome,aliens
"65.52 -5.04 82.47",ns2_biodome,aliens
"58.01 -3.10 -85.02",ns2_biodome,marines
"13.53 -4.83 -63.81",ns2_biodome,aliens
"70.05 -6.49 85.78",ns2_biodome,aliens
"57.03 -10.85 19.76",ns2_biodome,marines
"36.84 -4.40 -75.49",ns2_biodome,aliens
"69.02 -8.92 -26.66",ns2_biodome,marines
"42.97 -0.29 -77.60",ns2_biodome,aliens
"45.42 0.20 -84.09",ns2_biodome,aliens
"13.86 -3.88 43.60",ns2_biodome,aliens
"52.41 -2.97 -77.26",ns2_biodome,aliens
"45.49 0.35 -99.52",ns2_biodome,aliens
"44.12 0.71 -72.11",ns2_biodome,aliens
"42.98 -0.29 -75.81",ns2_biodome,aliens
"21.42 -4.98 -1.97",ns2_biodome,marines
"35.41 0.74 -100.04",ns2_biodome,marines
"36.10 1.46 -100.42",ns2_biodome,aliens
"30.67 0.67 -103.32",ns2_biodome,aliens
"29.62 1.58 -102.47",ns2_biodome,marines
"54.52 -1.90 -96.24",ns2_biodome,aliens
"64.11 -7.68 2.19",ns2_biodome,aliens
"38.55 1.81 -102.48",ns2_biodome,aliens
"34.83 -4.16 42.30",ns2_biodome,aliens
"35.48 -5.39 49.55",ns2_biodome,aliens
"91.30 -6.74 -43.09",ns2_biodome,aliens
"95.78 -8.02 -43.44",ns2_biodome,aliens
"93.21 -8.25 -43.82",ns2_biodome,marines
"101.81 -6.50 -58.81",ns2_biodome,aliens
"82.55 -5.67 78.72",ns2_biodome,aliens
"87.23 -7.71 87.98",ns2_biodome,marines
"71.94 -5.94 86.03",ns2_biodome,marines
"81.58 -7.71 85.77",ns2_biodome,aliens
"64.24 -5.89 -7.32",ns2_biodome,aliens
"69.50 -6.48 97.33",ns2_biodome,marines
"83.71 -4.81 -78.49",ns2_biodome,marines
"78.38 -3.21 -76.93",ns2_biodome,aliens
"72.60 -1.64 -70.74",ns2_biodome,aliens
"46.70 -3.14 92.64",ns2_biodome,aliens
"73.74 -2.47 -77.28",ns2_biodome,marines
"48.87 -2.05 94.40",ns2_biodome,aliens
"55.42 -2.65 -69.34",ns2_biodome,marines
"68.27 -5.94 96.44",ns2_biodome,marines
"66.97 -5.19 95.30",ns2_biodome,aliens
"82.52 -8.44 21.49",ns2_biodome,marines
"87.88 -4.21 74.65",ns2_biodome,aliens
"61.97 -7.71 4.02",ns2_biodome,aliens
"65.41 -6.95 2.03",ns2_biodome,marines
"93.79 -6.89 73.98",ns2_biodome,aliens
"90.34 -6.74 71.46",ns2_biodome,marines
"45.66 -1.06 -91.55",ns2_biodome,aliens
"61.72 -6.47 88.43",ns2_biodome,marines
"33.15 -4.44 4.95",ns2_biodome,marines
"36.52 1.18 80.42",ns2_biodome,aliens
"61.03 -2.63 94.31",ns2_biodome,aliens
"50.53 -5.98 93.37",ns2_biodome,aliens
"49.02 -6.02 92.36",ns2_biodome,aliens
"49.73 1.64 90.22",ns2_biodome,aliens
"39.34 -7.66 -4.13",ns2_biodome,aliens
"38.04 -7.55 -1.14",ns2_biodome,aliens
"83.23 -6.85 85.61",ns2_biodome,aliens
"83.30 -6.71 85.63",ns2_biodome,aliens
"85.64 -7.16 88.14",ns2_biodome,aliens
"84.36 -7.71 82.41",ns2_biodome,aliens
"88.10 -4.96 -76.51",ns2_biodome,aliens
"82.69 -7.41 85.18",ns2_biodome,aliens
"85.99 -8.52 76.00",ns2_biodome,aliens
"83.96 -8.52 76.47",ns2_biodome,marines
"83.50 -7.71 88.18",ns2_biodome,marines
"75.47 -6.41 50.36",ns2_biodome,aliens
"77.40 -6.12 43.10",ns2_biodome,aliens
"76.79 -7.48 54.64",ns2_biodome,aliens
"78.45 -6.45 54.03",ns2_biodome,aliens
"86.28 -7.71 83.60",ns2_biodome,aliens
"103.95 -4.40 -44.57",ns2_biodome,aliens
"6.59 -4.16 33.24",ns2_biodome,aliens
"93.85 -7.57 75.60",ns2_biodome,marines
"79.86 -5.24 37.02",ns2_biodome,marines
"12.21 -4.02 47.87",ns2_biodome,aliens
"80.30 -6.82 36.59",ns2_biodome,aliens
"78.60 -5.65 35.38",ns2_biodome,aliens
"81.32 -5.85 31.34",ns2_biodome,aliens
"80.22 -4.62 44.02",ns2_biodome,aliens
"68.59 -4.77 90.20",ns2_biodome,aliens
"99.29 -5.18 46.96",ns2_biodome,aliens
"101.30 -3.95 52.89",ns2_biodome,aliens
"118.44 -2.30 -27.80",ns2_biodome,aliens
"14.55 -3.50 55.46",ns2_biodome,marines
"13.33 -3.18 55.18",ns2_biodome,aliens
"12.94 -1.97 45.66",ns2_biodome,aliens
"124.65 -2.72 11.44",ns2_biodome,marines
"42.98 -3.18 -20.38",ns2_biodome,aliens
"102.93 -5.28 48.81",ns2_biodome,aliens
"103.38 -4.01 48.32",ns2_biodome,aliens
"101.72 -5.27 48.50",ns2_biodome,marines
"99.36 -4.35 48.18",ns2_biodome,aliens
"114.19 -5.17 -38.07",ns2_biodome,marines
"102.76 0.98 34.27",ns2_biodome,aliens
"114.62 -2.00 22.63",ns2_biodome,aliens
"101.53 -5.21 -37.46",ns2_biodome,aliens
"101.83 -4.13 -40.85",ns2_biodome,aliens
"17.91 -5.78 -51.52",ns2_biodome,marines
"103.00 -5.21 -46.07",ns2_biodome,aliens
"101.54 -5.15 -50.96",ns2_biodome,marines
"101.04 -5.78 -57.41",ns2_biodome,aliens
"141.33 -0.71 -15.13",ns2_biodome,aliens
"139.25 -0.80 -14.64",ns2_biodome,marines
"145.26 -0.52 5.06",ns2_biodome,aliens
"38.81 -2.18 -66.57",ns2_biodome,aliens
"84.06 -8.32 -17.78",ns2_biodome,marines
"116.04 -3.24 17.38",ns2_biodome,marines
"95.91 -4.08 44.82",ns2_biodome,aliens
"100.70 -4.25 40.47",ns2_biodome,aliens
"127.00 -1.95 11.90",ns2_biodome,aliens
"126.52 -0.44 11.67",ns2_biodome,aliens
"103.61 -5.21 -59.84",ns2_biodome,aliens
"104.89 -4.57 -65.20",ns2_biodome,marines
"45.78 -6.33 0.11",ns2_biodome,aliens
"129.26 5.49 -0.47",ns2_biodome,aliens
"134.36 -0.56 8.31",ns2_biodome,aliens
"47.45 -7.71 -5.89",ns2_biodome,marines
"142.92 -0.92 17.98",ns2_biodome,marines
"143.38 -0.87 17.43",ns2_biodome,aliens
"125.72 -1.12 21.07",ns2_biodome,marines
"143.26 -0.78 14.23",ns2_biodome,aliens
"128.15 -0.61 10.84",ns2_biodome,marines
"139.11 -0.09 -9.56",ns2_biodome,aliens
"-13.95 0.63 -5.29",ns2_biodome,aliens
"143.64 -0.80 -7.92",ns2_biodome,aliens
"140.57 -0.58 -9.89",ns2_biodome,aliens
"138.72 0.31 -4.64",ns2_biodome,aliens
"130.71 -2.42 -13.39",ns2_biodome,aliens
"125.80 -2.02 -11.28",ns2_biodome,aliens
"125.95 -0.78 -9.24",ns2_biodome,aliens
"128.24 -0.86 -13.92",ns2_biodome,aliens
"130.27 -1.46 -14.87",ns2_biodome,marines
"128.53 -3.24 -6.80",ns2_biodome,aliens
"124.39 -3.24 -11.23",ns2_biodome,marines
"124.52 -3.31 -9.98",ns2_biodome,aliens
"126.64 -2.00 11.21",ns2_biodome,aliens
"130.31 -2.42 -14.52",ns2_biodome,aliens
"140.53 -0.11 17.37",ns2_biodome,marines
"137.15 -0.88 -5.92",ns2_biodome,marines
"127.28 -3.24 -8.38",ns2_biodome,aliens
"140.22 0.20 -10.66",ns2_biodome,aliens
"141.86 -0.73 4.57",ns2_biodome,aliens
"135.29 -0.43 10.42",ns2_biodome,marines
"20.10 -4.49 -70.99",ns2_biodome,aliens
"15.91 -5.70 -54.62",ns2_biodome,marines
"31.14 0.31 45.68",ns2_biodome,aliens
"34.59 -5.80 -44.57",ns2_biodome,aliens
"9.83 -2.81 37.13",ns2_biodome,marines
"40.28 -10.77 18.00",ns2_biodome,marines
"34.93 -3.79 51.34",ns2_biodome,aliens
"35.45 -5.37 56.96",ns2_biodome,marines
"34.33 -5.09 56.43",ns2_biodome,aliens
"41.90 -8.29 12.70",ns2_biodome,marines
"87.68 -8.25 -43.83",ns2_biodome,marines
"49.67 -7.78 -4.14",ns2_biodome,aliens
"28.69 -5.24 83.65",ns2_biodome,aliens
"24.51 -5.67 -51.02",ns2_biodome,aliens
"28.73 -4.23 -44.99",ns2_biodome,aliens
"70.43 -4.25 62.00",ns2_biodome,marines
"68.09 -4.56 96.17",ns2_biodome,marines
"38.40 -3.63 -81.47",ns2_biodome,aliens
"-4.64 -2.68 42.45",ns2_biodome,marines
"-9.55 -2.14 35.29",ns2_biodome,marines
"-25.18 0.54 -1.16",ns2_biodome,aliens
"-27.13 -0.71 -6.47",ns2_biodome,aliens
"-34.29 -0.79 -3.13",ns2_biodome,aliens
"32.84 -3.57 -5.36",ns2_biodome,aliens
"-22.92 -0.72 3.25",ns2_biodome,aliens
"78.27 -7.71 59.39",ns2_biodome,marines
"66.13 -7.71 -10.41",ns2_biodome,marines
"51.00 -6.65 -8.85",ns2_biodome,marines
"16.63 -6.21 74.30",ns2_biodome,marines
"37.55 -5.26 62.72",ns2_biodome,aliens
"33.47 -3.77 63.57",ns2_biodome,aliens
"31.77 -4.53 55.33",ns2_biodome,marines
"38.54 -4.37 55.01",ns2_biodome,marines
"25.80 -2.40 55.51",ns2_biodome,aliens
"34.34 -5.01 55.95",ns2_biodome,aliens
"71.48 -9.55 -47.38",ns2_biodome,aliens
"13.35 -4.25 31.45",ns2_biodome,aliens
"39.46 -6.49 82.89",ns2_biodome,marines
"28.16 -5.30 64.63",ns2_biodome,aliens
"30.87 -6.00 86.70",ns2_biodome,marines
"25.21 -6.49 79.92",ns2_biodome,marines
"28.60 -5.40 84.11",ns2_biodome,aliens
"28.82 -6.49 87.37",ns2_biodome,marines
"32.17 -5.24 62.50",ns2_biodome,aliens
"37.65 -5.50 60.43",ns2_biodome,marines
"41.96 -10.90 18.52",ns2_biodome,aliens
"36.90 -5.37 49.25",ns2_biodome,marines
"16.85 -5.26 31.08",ns2_biodome,aliens
"18.13 -5.21 30.28",ns2_biodome,marines
"-5.98 -3.08 44.78",ns2_biodome,marines
"29.00 -1.00 45.85",ns2_biodome,aliens
"140.63 -0.76 5.09",ns2_biodome,aliens
"111.58 -1.92 -14.13",ns2_biodome,marines
"140.37 -0.80 11.95",ns2_biodome,marines
"83.46 -6.08 44.29",ns2_biodome,marines
"-27.59 -0.71 -5.82",ns2_biodome,aliens
"-35.93 -0.82 -5.94",ns2_biodome,marines
"-28.35 -0.55 0.12",ns2_biodome,aliens
"-26.63 -0.82 2.40",ns2_biodome,aliens
"77.75 -7.60 50.39",ns2_biodome,marines
"-37.23 -0.75 1.57",ns2_biodome,aliens
"98.87 -5.04 -55.93",ns2_biodome,aliens
"43.34 -7.43 -3.44",ns2_biodome,marines
"121.61 -2.59 -8.21",ns2_biodome,aliens
"10.89 -6.50 29.29",ns2_biodome,aliens
"137.01 -0.90 3.00",ns2_biodome,aliens
"-21.79 0.36 -3.89",ns2_biodome,aliens
"127.80 -1.43 -11.48",ns2_biodome,marines
"127.22 -1.53 -12.27",ns2_biodome,aliens
"30.62 0.00 46.78",ns2_biodome,aliens
"113.67 -3.30 -9.78",ns2_biodome,marines
"44.98 -7.51 11.18",ns2_biodome,aliens
"100.60 -4.84 36.16",ns2_biodome,marines
"55.71 -8.00 -28.47",ns2_biodome,marines
"111.84 -1.93 -17.50",ns2_biodome,marines
"54.74 -7.53 -14.22",ns2_biodome,aliens
"115.88 -2.36 -24.01",ns2_biodome,marines
"-14.00 5.85 35.53",ns2_biodome,aliens
"76.87 -7.71 51.07",ns2_biodome,marines
"8.10 -2.75 43.41",ns2_biodome,aliens
"101.82 -6.49 -50.82",ns2_biodome,marines
"100.56 -6.50 -50.75",ns2_biodome,marines
"72.98 -7.41 16.39",ns2_biodome,aliens
"86.98 -8.92 -4.11",ns2_biodome,marines
"76.14 -7.28 -3.68",ns2_biodome,aliens
"80.93 -7.00 56.94",ns2_biodome,marines
"75.17 -7.58 -2.39",ns2_biodome,marines
"75.93 -5.19 43.85",ns2_biodome,marines
"78.09 -6.15 33.72",ns2_biodome,marines
"76.30 -6.08 32.87",ns2_biodome,marines
"44.44 -7.81 1.74",ns2_biodome,marines
"49.74 -6.54 3.86",ns2_biodome,marines
"42.27 -7.68 1.11",ns2_biodome,marines
"38.42 6.67 -83.68",ns2_biodome,aliens
"46.53 -7.71 -2.68",ns2_biodome,marines
"46.35 -7.37 -2.54",ns2_biodome,marines
"46.53 -7.71 -2.68",ns2_biodome,marines
"-4.91 -3.30 -32.17",ns2_biodome,aliens
"-7.38 -3.34 -32.01",ns2_biodome,aliens
"-6.73 -2.34 -30.89",ns2_biodome,marines
"-3.37 -3.42 -32.41",ns2_biodome,aliens
"55.31 -1.92 -90.32",ns2_biodome,aliens
"0.25 -2.83 43.68",ns2_biodome,marines
"86.30 -4.93 -78.05",ns2_biodome,aliens
"87.65 -4.96 -77.08",ns2_biodome,marines
"33.55 -4.47 -83.79",ns2_biodome,marines
"28.29 -5.46 -53.35",ns2_biodome,marines
"-13.63 -3.03 27.66",ns2_biodome,aliens
"-17.64 -2.76 26.67",ns2_biodome,marines
"-36.54 0.03 -4.86",ns2_biodome,marines
"-38.99 -0.18 0.95",ns2_biodome,aliens
"-33.33 -0.82 3.57",ns2_biodome,marines
"-36.04 -0.82 -3.38",ns2_biodome,marines
"-36.63 0.39 -3.59",ns2_biodome,aliens
"79.35 -8.80 -2.44",ns2_biodome,aliens
"-24.19 -0.75 1.45",ns2_biodome,aliens
"-18.65 0.21 14.07",ns2_biodome,aliens
"90.98 -7.96 -50.12",ns2_biodome,aliens
"70.86 -8.15 -37.39",ns2_biodome,aliens
"68.56 -8.30 -29.57",ns2_biodome,aliens
"14.76 -6.21 24.51",ns2_biodome,aliens
"86.58 -8.92 -2.46",ns2_biodome,marines
"104.96 -3.52 -37.50",ns2_biodome,aliens
"10.68 -4.15 49.01",ns2_biodome,marines
"84.29 -6.63 -48.22",ns2_biodome,aliens
"79.07 -6.62 -3.88",ns2_biodome,aliens
"89.09 -2.69 -16.62",ns2_biodome,aliens
"13.68 -2.77 42.27",ns2_biodome,aliens
"5.92 -1.01 46.10",ns2_biodome,aliens
"12.12 -4.15 38.74",ns2_biodome,aliens
"104.20 -2.30 -38.62",ns2_biodome,aliens
"103.28 -4.56 -37.62",ns2_biodome,marines
"113.72 -3.85 -34.23",ns2_biodome,aliens
"74.29 -6.68 51.22",ns2_biodome,aliens
"44.86 -4.16 1.72",ns2_biodome,aliens
"46.41 -7.64 -3.81",ns2_biodome,aliens
"72.91 -7.71 53.26",ns2_biodome,marines
"47.66 -7.36 -1.01",ns2_biodome,aliens
"18.41 -2.93 38.68",ns2_biodome,aliens
"47.66 -5.99 45.54",ns2_biodome,aliens
"11.95 -4.15 43.88",ns2_biodome,aliens
"52.79 -6.59 51.22",ns2_biodome,aliens
"51.09 -5.54 54.34",ns2_biodome,marines
"46.48 -6.92 0.07",ns2_biodome,aliens
"44.55 -7.81 -5.91",ns2_biodome,aliens
"108.36 -3.43 -5.86",ns2_biodome,marines
"113.46 -1.91 -7.57",ns2_biodome,aliens
"126.28 -1.85 8.04",ns2_biodome,aliens
"44.18 -9.57 17.84",ns2_biodome,aliens
"8.72 -2.92 41.96",ns2_biodome,marines
"10.71 -4.15 41.15",ns2_biodome,aliens
"7.21 -3.08 44.12",ns2_biodome,aliens
"111.71 -3.12 -15.26",ns2_biodome,marines
"111.18 -3.28 -14.40",ns2_biodome,aliens
"25.33 -5.18 -33.91",ns2_biodome,aliens
"125.25 -2.83 -8.14",ns2_biodome,aliens
"116.20 -2.87 -33.12",ns2_biodome,aliens
"81.04 -6.77 51.83",ns2_biodome,marines
"73.12 -8.32 10.39",ns2_biodome,marines
"71.69 -7.78 5.76",ns2_biodome,aliens
"85.99 -5.23 30.02",ns2_biodome,aliens
"9.32 -3.74 -34.71",ns2_biodome,aliens
"87.63 -4.23 43.53",ns2_biodome,marines
"104.04 -4.25 -54.74",ns2_biodome,marines
"81.53 -9.12 21.98",ns2_biodome,aliens
"81.76 -4.00 27.90",ns2_biodome,aliens
"18.37 -4.00 31.53",ns2_biodome,marines
"86.42 -1.68 41.62",ns2_biodome,aliens
"45.32 -7.81 -4.39",ns2_biodome,marines
"46.42 -5.74 1.79",ns2_biodome,aliens
"82.58 -7.79 26.81",ns2_biodome,marines
"71.26 -9.53 -32.11",ns2_biodome,aliens
"69.32 -9.17 -36.22",ns2_biodome,marines
"-2.94 -1.99 45.83",ns2_biodome,aliens
"101.35 -5.98 -62.55",ns2_biodome,marines
"70.39 -9.53 -31.96",ns2_biodome,marines
"114.42 -5.21 -33.94",ns2_biodome,marines
"97.74 -2.78 -51.78",ns2_biodome,aliens
"115.60 -5.21 -34.68",ns2_biodome,marines
"29.83 -4.09 35.87",ns2_biodome,marines
"106.26 -5.24 -49.18",ns2_biodome,aliens
"16.68 -5.08 31.81",ns2_biodome,aliens
"6.73 -0.82 50.16",ns2_biodome,aliens
"74.12 -8.05 -39.95",ns2_biodome,aliens
"36.13 -5.50 57.93",ns2_biodome,aliens
"100.74 -5.88 -64.47",ns2_biodome,aliens
"101.79 -5.94 -46.13",ns2_biodome,aliens
"101.37 -6.33 -46.83",ns2_biodome,aliens
"100.82 -6.49 -52.44",ns2_biodome,marines
"96.17 -5.00 -54.31",ns2_biodome,aliens
"82.79 -7.56 -47.53",ns2_biodome,aliens
"72.72 -4.94 92.62",ns2_biodome,marines
"86.71 -7.83 -45.34",ns2_biodome,aliens
"49.29 -2.26 75.43",ns2_biodome,aliens
"46.10 -2.36 77.07",ns2_biodome,aliens
"53.05 -3.24 96.51",ns2_biodome,marines
"60.39 -6.19 90.07",ns2_biodome,marines
"45.55 -1.97 75.71",ns2_biodome,marines
"74.18 -9.30 14.96",ns2_biodome,aliens
"43.82 -0.09 -105.11",ns2_biodome,aliens
"121.17 -1.53 -3.51",ns2_biodome,aliens
"112.79 -2.90 -10.59",ns2_biodome,aliens
"144.94 0.27 -1.40",ns2_biodome,aliens
"133.60 -2.40 -14.10",ns2_biodome,aliens
"128.45 -2.42 -14.42",ns2_biodome,marines
"144.88 -0.80 4.96",ns2_biodome,aliens
"145.75 -0.71 4.25",ns2_biodome,aliens
"23.64 -2.07 40.49",ns2_biodome,aliens
"145.07 -0.80 -1.67",ns2_biodome,aliens
"145.97 -0.24 -1.30",ns2_biodome,marines
"145.69 -0.64 -2.03",ns2_biodome,aliens
"143.87 -0.82 -6.64",ns2_biodome,aliens
"118.60 -3.55 -31.60",ns2_biodome,aliens
"136.10 -0.81 10.85",ns2_biodome,aliens
"139.03 -0.80 -14.41",ns2_biodome,aliens
"140.60 -0.15 -14.73",ns2_biodome,aliens
"140.03 -0.21 -14.87",ns2_biodome,aliens
"99.08 -3.88 -48.93",ns2_biodome,aliens
"147.47 -0.65 0.56",ns2_biodome,marines
"143.39 -0.80 -6.83",ns2_biodome,aliens
"146.63 -0.79 4.92",ns2_biodome,aliens
"137.96 0.50 10.46",ns2_biodome,aliens
"135.89 -0.80 11.19",ns2_biodome,aliens
"35.72 -4.09 60.08",ns2_biodome,aliens
"38.13 -5.39 61.34",ns2_biodome,aliens
"28.53 -4.79 84.77",ns2_biodome,aliens
"85.06 -6.09 56.74",ns2_biodome,aliens
"18.46 -3.53 72.13",ns2_biodome,aliens
"-3.17 -3.85 -38.75",ns2_biodome,aliens
"-3.17 -3.35 -42.25",ns2_biodome,aliens
"-10.77 -2.33 -32.42",ns2_biodome,aliens
"-12.75 -3.26 -29.71",ns2_biodome,aliens
"27.95 -3.42 -30.12",ns2_biodome,aliens
"55.59 -5.39 -4.86",ns2_biodome,aliens
"53.25 -5.74 -7.25",ns2_biodome,aliens
"71.64 -7.00 4.00",ns2_biodome,aliens
"75.00 -8.68 15.55",ns2_biodome,aliens
"81.16 -8.59 25.14",ns2_biodome,aliens
"81.66 -6.82 35.42",ns2_biodome,marines
"81.22 -5.20 34.53",ns2_biodome,aliens
"83.10 -6.40 31.93",ns2_biodome,marines
"78.13 -6.34 36.74",ns2_biodome,aliens
"14.01 -4.05 46.28",ns2_biodome,aliens
"26.60 -4.00 -36.65",ns2_biodome,aliens
"78.24 -2.98 23.81",ns2_biodome,aliens
"83.20 -5.61 31.48",ns2_biodome,aliens
"85.23 -2.53 18.98",ns2_biodome,aliens
"5.85 -5.79 6.82",ns2_biodome,marines
"81.88 -9.41 18.76",ns2_biodome,aliens
"-23.18 0.14 -6.57",ns2_biodome,aliens
"39.93 -6.46 0.61",ns2_biodome,aliens
"-10.15 0.93 3.22",ns2_biodome,marines
"-22.90 0.21 -2.21",ns2_biodome,aliens
