x,y,z,map
32.82,1.07,-156.57,ns2_veil_cured
27.45,-1.23,-147.99,ns2_veil_cured
26.27,-0.98,-146.40,ns2_veil_cured
36.82,-2.30,-155.93,ns2_veil_cured
26.76,-1.06,-148.07,ns2_veil_cured
5.24,0.92,-41.60,ns2_veil_cured
8.43,1.16,-41.93,ns2_veil_cured
-55.97,-2.36,-169.64,ns2_veil_cured
6.73,-2.94,-76.33,ns2_veil_cured
7.43,-1.85,-76.76,ns2_veil_cured
-33.94,-2.25,-140.87,ns2_veil_cured
-9.76,-3.98,-135.05,ns2_veil_cured
-6.72,-1.00,-70.18,ns2_veil_cured
-4.41,-2.32,-78.62,ns2_veil_cured
-4.36,-1.64,-77.68,ns2_veil_cured
9.53,-3.11,-67.81,ns2_veil_cured
7.09,-1.64,-77.97,ns2_veil_cured
1.32,-3.11,-73.17,ns2_veil_cured
38.17,-1.97,-161.06,ns2_veil_cured
4.03,-3.11,-68.83,ns2_veil_cured
-53.12,-3.21,-165.28,ns2_veil_cured
41.94,-2.30,-48.79,ns2_veil_cured
-9.69,-2.05,-129.20,ns2_veil_cured
-35.03,-2.27,-140.40,ns2_veil_cured
-42.38,-1.77,-166.39,ns2_veil_cured
-47.38,-2.48,-165.38,ns2_veil_cured
-52.62,-2.02,-168.16,ns2_veil_cured
-54.57,-3.21,-157.96,ns2_veil_cured
-11.88,-1.89,-22.44,ns2_veil_cured
-6.68,1.47,-40.80,ns2_veil_cured
-17.66,-2.32,-45.53,ns2_veil_cured
-5.89,-2.35,-35.02,ns2_veil_cured
-17.46,-2.30,-117.53,ns2_veil_cured
25.94,-2.30,-145.86,ns2_veil_cured
17.23,-2.30,-144.18,ns2_veil_cured
41.65,-1.85,-160.57,ns2_veil_cured
43.49,-2.16,-161.35,ns2_veil_cured
35.56,-2.30,-144.28,ns2_veil_cured
-8.63,-0.61,-51.39,ns2_veil_cured
39.01,-2.30,-138.78,ns2_veil_cured
10.87,-0.16,-43.47,ns2_veil_cured
2.06,-1.56,-56.25,ns2_veil_cured
-10.92,-2.26,-26.47,ns2_veil_cured
-1.27,-2.35,-44.82,ns2_veil_cured
-9.10,-2.30,-22.27,ns2_veil_cured
9.03,-4.94,-148.60,ns2_veil_cured
9.15,-4.94,-150.15,ns2_veil_cured
-10.81,-0.60,-40.50,ns2_veil_cured
-9.92,-1.87,-39.91,ns2_veil_cured
14.40,-0.66,-44.68,ns2_veil_cured
-12.24,-1.75,-30.74,ns2_veil_cured
9.27,-4.94,-153.90,ns2_veil_cured
18.48,-2.99,-150.98,ns2_veil_cured
4.29,1.19,-163.62,ns2_veil_cured
-14.97,-1.94,-43.25,ns2_veil_cured
-3.93,2.57,-43.60,ns2_veil_cured
-31.24,-4.19,-171.94,ns2_veil_cured
-16.16,-2.29,-43.46,ns2_veil_cured
-18.33,-5.67,-167.12,ns2_veil_cured
-17.32,-4.73,-164.79,ns2_veil_cured
9.19,-1.82,-65.96,ns2_veil_cured
-17.43,-2.30,-131.33,ns2_veil_cured
-13.26,-1.85,-165.91,ns2_veil_cured
-11.05,-1.76,-164.87,ns2_veil_cured
-47.70,-4.24,-14.12,ns2_veil_cured
-0.10,-2.52,-166.02,ns2_veil_cured
6.07,8.83,-70.98,ns2_veil_cured
6.43,-2.17,-59.98,ns2_veil_cured
-36.26,-7.28,-14.80,ns2_veil_cured
-18.47,-4.20,-5.72,ns2_veil_cured
-48.73,-3.11,-107.69,ns2_veil_cured
-18.27,-6.39,-175.14,ns2_veil_cured
-13.76,-4.19,-171.68,ns2_veil_cured
-64.27,-4.16,-97.44,ns2_veil_cured
-53.46,-2.30,-178.64,ns2_veil_cured
-48.42,-2.25,-176.72,ns2_veil_cured
-11.98,-2.27,-72.38,ns2_veil_cured
-54.29,-4.94,-38.53,ns2_veil_cured
-62.39,-6.04,-27.56,ns2_veil_cured
-49.05,-7.32,-29.91,ns2_veil_cured
-13.73,-5.43,-173.92,ns2_veil_cured
-7.49,-1.66,-59.69,ns2_veil_cured
-5.03,-4.92,-152.11,ns2_veil_cured
-57.15,-6.81,-29.66,ns2_veil_cured
3.11,-1.30,-56.28,ns2_veil_cured
-51.72,-4.53,-45.49,ns2_veil_cured
39.74,-1.51,-39.60,ns2_veil_cured
-57.92,-2.30,-173.64,ns2_veil_cured
-22.32,-0.31,-131.00,ns2_veil_cured
-0.76,-2.39,-164.93,ns2_veil_cured
-16.73,-2.30,-133.22,ns2_veil_cured
-5.80,-2.30,-129.63,ns2_veil_cured
-15.44,-1.59,-45.63,ns2_veil_cured
-14.31,-2.11,-135.64,ns2_veil_cured
-16.30,-1.15,-48.70,ns2_veil_cured
-25.17,-1.63,-134.96,ns2_veil_cured
-25.51,-2.03,-39.21,ns2_veil_cured
6.96,1.34,-158.02,ns2_veil_cured
31.38,2.02,-154.01,ns2_veil_cured
-55.22,-7.15,-30.47,ns2_veil_cured
-46.73,-5.74,-28.71,ns2_veil_cured
-45.86,-7.32,-30.55,ns2_veil_cured
-3.43,-3.36,-163.72,ns2_veil_cured
-26.71,-2.16,-60.96,ns2_veil_cured
-28.59,-1.19,-45.88,ns2_veil_cured
-16.41,-2.32,-76.17,ns2_veil_cured
-19.34,-2.30,-81.72,ns2_veil_cured
8.76,-2.27,-61.88,ns2_veil_cured
2.58,-3.24,-163.08,ns2_veil_cured
20.08,-0.89,-37.66,ns2_veil_cured
19.02,-2.26,-37.16,ns2_veil_cured
26.28,-2.27,-35.95,ns2_veil_cured
28.32,-1.19,-31.64,ns2_veil_cured
7.17,-2.76,-146.39,ns2_veil_cured
-7.51,1.40,-37.26,ns2_veil_cured
-7.18,-2.18,-59.34,ns2_veil_cured
12.04,0.95,-25.83,ns2_veil_cured
-6.24,-2.28,-58.32,ns2_veil_cured
-10.77,-0.85,-52.06,ns2_veil_cured
-10.45,-0.98,-54.35,ns2_veil_cured
-15.40,-2.32,-46.35,ns2_veil_cured
40.62,-1.65,-151.31,ns2_veil_cured
38.86,-1.81,-144.53,ns2_veil_cured
-7.76,-2.35,-33.81,ns2_veil_cured
8.13,-2.17,-75.16,ns2_veil_cured
3.96,-0.22,-78.20,ns2_veil_cured
-1.29,-0.83,-73.61,ns2_veil_cured
4.75,-2.90,-75.76,ns2_veil_cured
-25.67,-0.74,-45.09,ns2_veil_cured
28.14,-2.03,-154.64,ns2_veil_cured
-30.60,-2.30,-46.86,ns2_veil_cured
-26.02,-2.35,-56.63,ns2_veil_cured
-27.67,-2.30,-59.98,ns2_veil_cured
7.93,-2.08,-93.45,ns2_veil_cured
-8.30,0.61,-43.00,ns2_veil_cured
-9.58,-1.06,-40.03,ns2_veil_cured
-23.23,-1.32,-79.44,ns2_veil_cured
-54.12,-5.92,-12.70,ns2_veil_cured
-34.87,-6.57,-3.56,ns2_veil_cured
-12.52,-1.61,-96.70,ns2_veil_cured
-55.88,-2.07,-44.84,ns2_veil_cured
-53.52,-4.60,-43.07,ns2_veil_cured
-11.01,-1.04,-41.32,ns2_veil_cured
-44.02,-3.27,-47.08,ns2_veil_cured
-13.42,-2.23,-47.55,ns2_veil_cured
-13.34,-1.79,-13.35,ns2_veil_cured
-22.28,-2.30,-68.54,ns2_veil_cured
31.83,2.07,-153.88,ns2_veil_cured
36.43,-1.91,-164.20,ns2_veil_cured
-6.19,-1.02,-90.45,ns2_veil_cured
-7.02,-0.64,-90.46,ns2_veil_cured
-6.65,-0.73,-90.02,ns2_veil_cured
8.31,2.05,-160.38,ns2_veil_cured
-23.04,-2.07,-61.06,ns2_veil_cured
-22.36,-2.35,-59.30,ns2_veil_cured
-34.64,-0.99,-67.80,ns2_veil_cured
2.19,-3.11,-77.86,ns2_veil_cured
1.40,-1.37,-70.67,ns2_veil_cured
-16.58,-3.92,-158.43,ns2_veil_cured
-18.48,-4.94,-158.81,ns2_veil_cured
1.38,-0.84,-103.26,ns2_veil_cured
10.10,-0.53,-103.57,ns2_veil_cured
-27.59,-1.46,-61.14,ns2_veil_cured
-27.84,-0.73,-59.27,ns2_veil_cured
-42.46,-2.41,-55.82,ns2_veil_cured
-58.72,-2.30,-174.16,ns2_veil_cured
-67.05,-5.13,-8.73,ns2_veil_cured
-41.43,-6.10,-18.52,ns2_veil_cured
-65.81,-6.63,-8.84,ns2_veil_cured
-67.51,-7.33,-9.12,ns2_veil_cured
-42.86,-0.50,-36.58,ns2_veil_cured
-53.58,-4.12,-42.37,ns2_veil_cured
-33.17,-2.30,-56.26,ns2_veil_cured
-47.21,-5.96,-22.00,ns2_veil_cured
-55.08,-7.32,-30.70,ns2_veil_cured
-57.68,-5.60,-16.49,ns2_veil_cured
-40.58,-2.32,-56.01,ns2_veil_cured
-33.81,-1.25,-57.62,ns2_veil_cured
-67.48,-4.12,-92.77,ns2_veil_cured
2.77,-1.96,-84.65,ns2_veil_cured
-14.32,-1.84,-25.89,ns2_veil_cured
-0.90,-1.90,-85.74,ns2_veil_cured
0.76,-2.30,-82.88,ns2_veil_cured
-9.95,-2.26,-56.54,ns2_veil_cured
-9.71,-1.08,-89.29,ns2_veil_cured
-29.95,-0.92,-55.14,ns2_veil_cured
-6.23,-1.92,-98.03,ns2_veil_cured
-24.41,-1.19,-57.80,ns2_veil_cured
-31.70,-1.53,-57.90,ns2_veil_cured
-42.27,-3.24,-52.83,ns2_veil_cured
-43.89,-0.88,-46.21,ns2_veil_cured
-35.15,-0.81,-58.56,ns2_veil_cured
-41.36,-2.82,-65.31,ns2_veil_cured
3.99,-1.53,-85.50,ns2_veil_cured
3.13,-2.26,-86.10,ns2_veil_cured
7.38,-1.27,-86.48,ns2_veil_cured
-24.86,-0.89,-76.77,ns2_veil_cured
5.37,-1.12,-86.96,ns2_veil_cured
-7.45,-1.41,-90.86,ns2_veil_cured
-26.55,-2.27,-83.27,ns2_veil_cured
-84.94,-3.31,-84.58,ns2_veil_cured
3.98,-0.19,-92.03,ns2_veil_cured
8.61,-1.35,-88.88,ns2_veil_cured
3.83,-1.93,-84.00,ns2_veil_cured
-99.09,-3.83,-63.35,ns2_veil_cured
-84.01,-3.30,-92.54,ns2_veil_cured
-83.39,-4.10,-93.91,ns2_veil_cured
-16.60,-2.30,-88.38,ns2_veil_cured
-4.80,-2.30,-84.85,ns2_veil_cured
-96.03,-4.15,-57.20,ns2_veil_cured
-30.74,-2.30,-58.58,ns2_veil_cured
5.73,-0.10,-89.52,ns2_veil_cured
-73.69,-4.15,-78.70,ns2_veil_cured
30.93,2.22,-154.46,ns2_veil_cured
-17.40,-1.15,-89.73,ns2_veil_cured
-16.50,-2.28,-111.44,ns2_veil_cured
-64.24,-4.15,-68.21,ns2_veil_cured
-29.17,-1.29,-102.22,ns2_veil_cured
-45.76,-1.13,-57.60,ns2_veil_cured
0.29,-1.86,-87.02,ns2_veil_cured
-25.93,-2.16,-85.36,ns2_veil_cured
39.53,-2.27,-161.26,ns2_veil_cured
-33.66,-1.86,-57.02,ns2_veil_cured
-26.45,-2.27,-81.82,ns2_veil_cured
-32.10,-1.63,-67.49,ns2_veil_cured
-52.32,1.62,-58.12,ns2_veil_cured
-29.59,-6.77,-16.42,ns2_veil_cured
-47.60,-3.14,-67.52,ns2_veil_cured
-45.02,-1.27,-45.00,ns2_veil_cured
-84.63,-1.60,-64.25,ns2_veil_cured
-76.97,1.79,-71.23,ns2_veil_cured
-90.81,-3.00,-79.59,ns2_veil_cured
61.21,-2.15,-100.65,ns2_veil_cured
54.08,-1.55,-105.92,ns2_veil_cured
63.01,-2.22,-101.25,ns2_veil_cured
6.01,1.37,-93.23,ns2_veil_cured
6.49,-0.30,-93.56,ns2_veil_cured
-30.46,-1.30,-58.45,ns2_veil_cured
-56.40,-1.99,-160.75,ns2_veil_cured
1.11,-1.56,-129.82,ns2_veil_cured
-58.09,-2.09,-167.14,ns2_veil_cured
-58.15,-2.81,-164.84,ns2_veil_cured
-14.16,-1.06,-74.85,ns2_veil_cured
-7.08,-0.92,-130.07,ns2_veil_cured
17.30,-0.08,-53.68,ns2_veil_cured
18.69,-2.10,-60.98,ns2_veil_cured
-26.94,-0.46,-128.10,ns2_veil_cured
-62.92,-7.11,-16.96,ns2_veil_cured
-50.78,-3.94,-104.52,ns2_veil_cured
-7.24,-2.31,-130.09,ns2_veil_cured
-49.49,-1.04,-115.61,ns2_veil_cured
-48.70,-1.65,-115.05,ns2_veil_cured
-41.91,-2.30,-116.91,ns2_veil_cured
-14.03,-2.30,-132.51,ns2_veil_cured
-53.63,-4.70,-40.26,ns2_veil_cured
-22.85,-2.37,-123.15,ns2_veil_cured
-22.03,-1.56,-117.09,ns2_veil_cured
-14.06,-2.13,-109.09,ns2_veil_cured
-12.66,-2.23,-45.36,ns2_veil_cured
-45.22,-1.26,-66.34,ns2_veil_cured
-41.91,-3.24,-66.84,ns2_veil_cured
-12.36,-2.27,-89.06,ns2_veil_cured
-41.59,-2.30,-59.04,ns2_veil_cured
5.57,-1.04,-105.06,ns2_veil_cured
-18.42,-0.36,-130.24,ns2_veil_cured
-41.17,-2.30,-174.66,ns2_veil_cured
-22.55,-5.38,-172.98,ns2_veil_cured
-42.88,-0.94,-137.12,ns2_veil_cured
-13.89,-2.30,-90.14,ns2_veil_cured
-25.39,-1.07,-72.19,ns2_veil_cured
-38.70,-5.79,-12.62,ns2_veil_cured
-51.26,-4.15,-105.32,ns2_veil_cured
-32.16,-2.28,-81.21,ns2_veil_cured
-48.33,-2.27,-115.42,ns2_veil_cured
-45.58,-1.06,-117.07,ns2_veil_cured
-47.96,-2.34,-118.08,ns2_veil_cured
-43.06,-1.65,-116.58,ns2_veil_cured
-42.94,-0.97,-115.41,ns2_veil_cured
-16.09,-2.24,-40.90,ns2_veil_cured
-54.79,-3.01,-157.67,ns2_veil_cured
34.83,0.61,-27.26,ns2_veil_cured
39.39,-1.05,-47.82,ns2_veil_cured
-24.87,-1.53,-127.30,ns2_veil_cured
40.96,-2.31,-34.36,ns2_veil_cured
-2.39,-1.57,-123.53,ns2_veil_cured
-47.02,-2.30,-136.16,ns2_veil_cured
43.84,-0.93,-47.16,ns2_veil_cured
43.44,-0.62,-44.01,ns2_veil_cured
-28.26,0.10,-130.41,ns2_veil_cured
-28.74,-0.28,-130.01,ns2_veil_cured
-32.12,-1.05,-140.63,ns2_veil_cured
-21.42,-3.40,-3.90,ns2_veil_cured
4.29,1.04,-42.37,ns2_veil_cured
3.42,1.00,-41.54,ns2_veil_cured
1.99,0.91,-40.35,ns2_veil_cured
-14.38,-2.70,-150.43,ns2_veil_cured
-35.08,-6.19,-14.91,ns2_veil_cured
-55.01,-1.74,-99.95,ns2_veil_cured
38.75,-2.30,-44.64,ns2_veil_cured
-29.43,-2.30,-131.29,ns2_veil_cured
-8.42,-2.68,-135.84,ns2_veil_cured
-0.35,-1.25,-127.59,ns2_veil_cured
1.50,-2.30,-129.97,ns2_veil_cured
-40.53,-2.30,-116.67,ns2_veil_cured
-36.29,-2.37,-116.72,ns2_veil_cured
-10.87,-1.71,-165.56,ns2_veil_cured
-32.41,-2.30,-47.58,ns2_veil_cured
-17.90,0.46,-5.72,ns2_veil_cured
-79.87,-2.98,-81.67,ns2_veil_cured
-57.41,-2.60,-100.28,ns2_veil_cured
-10.84,-3.82,-161.25,ns2_veil_cured
-39.23,-6.56,-16.64,ns2_veil_cured
-2.99,-3.36,-164.80,ns2_veil_cured
-24.18,-4.60,-5.49,ns2_veil_cured
-22.48,-3.33,-6.60,ns2_veil_cured
-12.25,-2.29,-29.13,ns2_veil_cured
2.95,-1.07,-101.76,ns2_veil_cured
8.81,-2.30,-103.50,ns2_veil_cured
6.33,-2.63,-77.69,ns2_veil_cured
-54.97,-1.79,-166.73,ns2_veil_cured
-23.23,-1.30,-119.53,ns2_veil_cured
-42.84,-2.45,-162.68,ns2_veil_cured
7.77,-3.16,-70.79,ns2_veil_cured
-49.66,-2.57,-103.98,ns2_veil_cured
1.84,-2.34,-105.84,ns2_veil_cured
-26.74,-2.30,-73.70,ns2_veil_cured
0.66,-2.25,-103.71,ns2_veil_cured
5.39,-1.15,-87.52,ns2_veil_cured
-0.48,-2.32,-104.70,ns2_veil_cured
-2.60,-1.43,-104.51,ns2_veil_cured
-16.06,-2.30,-102.53,ns2_veil_cured
-24.88,-2.35,-59.22,ns2_veil_cured
-59.79,-1.75,-166.00,ns2_veil_cured
-56.03,-2.50,-164.51,ns2_veil_cured
-33.41,-2.27,-63.31,ns2_veil_cured
-32.40,-2.30,-61.82,ns2_veil_cured
-2.42,-2.09,-102.30,ns2_veil_cured
-49.21,-3.46,-97.71,ns2_veil_cured
-51.88,-2.30,-112.72,ns2_veil_cured
-30.00,-2.09,-134.38,ns2_veil_cured
-31.10,-1.67,-133.26,ns2_veil_cured
-30.55,-2.19,-135.66,ns2_veil_cured
-38.30,-2.30,-119.92,ns2_veil_cured
-29.59,-2.05,-133.32,ns2_veil_cured
-28.79,0.17,-118.96,ns2_veil_cured
-15.47,-1.93,-106.84,ns2_veil_cured
-14.28,-1.23,-115.90,ns2_veil_cured
5.79,-0.89,-96.78,ns2_veil_cured
-49.19,-2.74,-99.96,ns2_veil_cured
-2.22,-2.30,-97.04,ns2_veil_cured
3.58,-0.82,-88.38,ns2_veil_cured
-19.32,-1.17,-102.29,ns2_veil_cured
-39.97,-3.20,-93.95,ns2_veil_cured
-28.14,-2.30,-58.13,ns2_veil_cured
-46.33,-0.61,-113.63,ns2_veil_cured
-37.51,-2.28,-116.04,ns2_veil_cured
-31.68,-1.69,-130.60,ns2_veil_cured
-13.91,-6.03,-173.64,ns2_veil_cured
-33.12,-0.45,-122.28,ns2_veil_cured
-39.56,-2.26,-118.12,ns2_veil_cured
-60.76,-4.13,-100.89,ns2_veil_cured
-45.12,-0.27,-113.89,ns2_veil_cured
-49.96,-2.30,-110.57,ns2_veil_cured
-15.86,-5.09,-176.24,ns2_veil_cured
-44.24,-4.17,-91.63,ns2_veil_cured
-32.31,-2.33,-55.75,ns2_veil_cured
-21.62,-0.86,-58.30,ns2_veil_cured
-57.67,0.27,-152.40,ns2_veil_cured
-35.47,-2.30,-60.39,ns2_veil_cured
-19.75,-4.63,-171.05,ns2_veil_cured
-27.13,-2.30,-73.03,ns2_veil_cured
7.53,-2.30,-87.79,ns2_veil_cured
-1.19,-2.33,-95.12,ns2_veil_cured
19.35,-0.58,-38.60,ns2_veil_cured
3.16,0.41,-92.80,ns2_veil_cured
2.68,0.78,-163.57,ns2_veil_cured
-26.61,-2.26,-115.99,ns2_veil_cured
36.50,-2.26,-37.36,ns2_veil_cured
-0.35,-1.98,-68.67,ns2_veil_cured
-29.86,-2.27,-87.12,ns2_veil_cured
5.98,1.21,-156.84,ns2_veil_cured
-42.10,-2.40,-57.16,ns2_veil_cured
30.33,2.17,-160.04,ns2_veil_cured
29.33,1.95,-159.33,ns2_veil_cured
-32.88,-1.37,-90.78,ns2_veil_cured
-50.75,-4.11,-42.81,ns2_veil_cured
-53.59,-4.15,-89.76,ns2_veil_cured
-24.74,-2.25,-82.08,ns2_veil_cured
-25.25,-2.35,-55.87,ns2_veil_cured
4.57,-2.21,-86.94,ns2_veil_cured
-44.13,-1.51,-56.39,ns2_veil_cured
3.48,-0.92,-87.09,ns2_veil_cured
-41.92,-0.92,-58.49,ns2_veil_cured
-29.25,-2.31,-56.02,ns2_veil_cured
-17.40,-0.27,-152.93,ns2_veil_cured
-44.36,-1.98,-63.24,ns2_veil_cured
-41.60,-1.79,-59.05,ns2_veil_cured
-56.53,-3.03,-67.77,ns2_veil_cured
-52.10,-3.43,-69.94,ns2_veil_cured
-16.33,-2.86,-151.81,ns2_veil_cured
-50.86,-4.07,-41.94,ns2_veil_cured
-58.34,-4.15,-68.46,ns2_veil_cured
-58.47,-4.18,-70.18,ns2_veil_cured
-25.64,-1.43,-55.55,ns2_veil_cured
-23.74,-2.35,-55.57,ns2_veil_cured
-33.65,-2.30,-65.42,ns2_veil_cured
-64.97,-3.13,-66.04,ns2_veil_cured
-26.53,-2.39,-59.30,ns2_veil_cured
-21.22,-2.39,-61.44,ns2_veil_cured
-25.34,-2.35,-58.03,ns2_veil_cured
-45.25,-2.26,-138.76,ns2_veil_cured
-15.64,-1.08,-101.37,ns2_veil_cured
-100.58,-4.20,-88.07,ns2_veil_cured
-25.92,-2.27,-78.68,ns2_veil_cured
-9.13,-0.15,-88.95,ns2_veil_cured
-67.39,-2.34,-95.15,ns2_veil_cured
-32.48,-2.30,-135.19,ns2_veil_cured
-63.74,-2.97,-98.16,ns2_veil_cured
-48.76,-2.27,-110.44,ns2_veil_cured
-44.00,-0.32,-119.69,ns2_veil_cured
-57.48,-3.47,-104.40,ns2_veil_cured
-16.81,-4.94,-165.38,ns2_veil_cured
-23.19,-2.30,-72.36,ns2_veil_cured
-34.02,-2.30,-90.97,ns2_veil_cured
-34.92,-1.43,-91.44,ns2_veil_cured
0.09,-1.11,-93.58,ns2_veil_cured
-38.78,-2.87,-93.67,ns2_veil_cured
4.83,-0.47,-88.32,ns2_veil_cured
-34.05,-1.45,-63.04,ns2_veil_cured
-24.21,-1.11,-116.67,ns2_veil_cured
-13.44,-6.51,-175.66,ns2_veil_cured
-24.70,-0.89,-61.23,ns2_veil_cured
-18.58,-5.61,-174.58,ns2_veil_cured
-30.34,-1.28,-60.14,ns2_veil_cured
-45.69,-1.43,-118.14,ns2_veil_cured
-41.51,-2.30,-116.59,ns2_veil_cured
-28.34,-2.32,-137.90,ns2_veil_cured
-75.05,-4.07,-70.69,ns2_veil_cured
-59.45,-3.23,-160.00,ns2_veil_cured
-29.92,-2.30,-71.30,ns2_veil_cured
-32.87,-2.14,-122.95,ns2_veil_cured
-37.75,-2.30,-136.30,ns2_veil_cured
-29.02,-1.37,-126.46,ns2_veil_cured
-44.70,-3.21,-51.87,ns2_veil_cured
-15.19,-4.96,-165.16,ns2_veil_cured
7.39,-2.30,-85.07,ns2_veil_cured
-2.79,-2.05,-162.31,ns2_veil_cured
-32.92,-1.17,-62.24,ns2_veil_cured
-44.21,-3.16,-65.27,ns2_veil_cured
-41.71,-0.78,-57.40,ns2_veil_cured
-41.65,-2.55,-55.53,ns2_veil_cured
-14.75,-3.86,-127.86,ns2_veil_cured
-45.01,-2.81,-62.95,ns2_veil_cured
-56.14,-1.52,-174.23,ns2_veil_cured
-31.39,-0.75,-70.34,ns2_veil_cured
-15.47,-3.81,-168.07,ns2_veil_cured
-32.25,-2.01,-129.94,ns2_veil_cured
-11.57,-1.71,-168.67,ns2_veil_cured
-22.84,-2.35,-59.00,ns2_veil_cured
-27.63,-1.18,-58.14,ns2_veil_cured
-37.24,-2.28,-116.91,ns2_veil_cured
38.59,0.56,-46.58,ns2_veil_cured
-34.60,0.24,-137.98,ns2_veil_cured
42.22,-1.55,-48.81,ns2_veil_cured
45.34,-2.30,-49.31,ns2_veil_cured
-64.29,-7.28,-10.84,ns2_veil_cured
-51.00,-7.32,-7.06,ns2_veil_cured
-77.62,3.50,-68.39,ns2_veil_cured
-26.93,-1.53,-55.67,ns2_veil_cured
41.38,-0.87,-40.69,ns2_veil_cured
-23.81,-1.65,-57.20,ns2_veil_cured
-60.55,-1.56,-68.60,ns2_veil_cured
-44.72,-3.24,-67.36,ns2_veil_cured
-44.85,-3.24,-66.35,ns2_veil_cured
56.60,-1.27,-86.45,ns2_veil_cured
59.94,-1.09,-91.45,ns2_veil_cured
-38.58,1.36,-130.45,ns2_veil_cured
-40.52,-1.32,-59.73,ns2_veil_cured
-26.15,-1.06,-60.77,ns2_veil_cured
-27.35,-2.03,-109.47,ns2_veil_cured
-41.00,-1.78,-114.21,ns2_veil_cured
3.87,-1.22,-100.22,ns2_veil_cured
-29.52,-2.30,-71.38,ns2_veil_cured
-24.84,-2.36,-75.62,ns2_veil_cured
-35.91,-2.34,-58.77,ns2_veil_cured
-36.75,-1.76,-59.16,ns2_veil_cured
-66.78,-4.10,-92.18,ns2_veil_cured
-11.23,-2.32,-50.79,ns2_veil_cured
-45.77,-3.24,-45.31,ns2_veil_cured
-33.66,-2.30,-65.15,ns2_veil_cured
-52.55,-0.94,-151.52,ns2_veil_cured
-30.19,-2.30,-54.64,ns2_veil_cured
-25.64,-2.35,-58.55,ns2_veil_cured
-35.93,-2.28,-56.27,ns2_veil_cured
-34.12,-1.03,-64.50,ns2_veil_cured
-43.33,0.35,-144.43,ns2_veil_cured
-33.43,-2.27,-58.11,ns2_veil_cured
-61.28,-3.66,-104.82,ns2_veil_cured
-45.15,-7.32,-22.72,ns2_veil_cured
-44.99,-2.01,-164.52,ns2_veil_cured
-30.66,-1.84,-57.40,ns2_veil_cured
-50.57,-2.99,-100.37,ns2_veil_cured
-0.91,-2.36,-94.19,ns2_veil_cured
-45.65,-3.21,-47.60,ns2_veil_cured
-33.15,-2.30,-58.36,ns2_veil_cured
-38.42,-2.28,-128.54,ns2_veil_cured
-30.27,-2.30,-59.50,ns2_veil_cured
-54.18,-3.18,-118.49,ns2_veil_cured
-62.74,-4.15,-100.10,ns2_veil_cured
-66.06,-2.61,-94.72,ns2_veil_cured
-56.18,-2.32,-105.12,ns2_veil_cured
6.10,-1.69,-89.38,ns2_veil_cured
-8.77,-1.01,-166.39,ns2_veil_cured
-68.29,-3.53,-90.70,ns2_veil_cured
-84.68,-3.02,-95.04,ns2_veil_cured
-92.21,-3.93,-80.05,ns2_veil_cured
-79.21,-3.82,-79.58,ns2_veil_cured
-66.51,-4.12,-92.01,ns2_veil_cured
-66.29,-4.08,-92.91,ns2_veil_cured
-64.84,-3.19,-67.25,ns2_veil_cured
-43.77,-1.88,-66.28,ns2_veil_cured
3.86,-1.70,-99.30,ns2_veil_cured
-49.89,-0.86,-113.53,ns2_veil_cured
-15.52,-0.40,-85.74,ns2_veil_cured
-10.54,-1.81,-45.32,ns2_veil_cured
-44.39,-1.43,-152.60,ns2_veil_cured
4.27,-0.85,-89.76,ns2_veil_cured
-29.06,-1.51,-58.23,ns2_veil_cured
-15.94,-1.10,-86.72,ns2_veil_cured
-30.27,-0.87,-84.65,ns2_veil_cured
-33.01,-1.52,-58.05,ns2_veil_cured
-23.39,-0.87,-80.05,ns2_veil_cured
-4.86,-2.37,-56.69,ns2_veil_cured
2.35,-0.29,-67.76,ns2_veil_cured
-46.10,-0.86,-115.03,ns2_veil_cured
-56.10,-3.21,-169.93,ns2_veil_cured
15.51,2.03,-159.78,ns2_veil_cured
-33.95,-0.67,-113.74,ns2_veil_cured
-65.97,-3.20,-161.49,ns2_veil_cured
48.22,6.04,-29.67,ns2_veil_cured
46.23,-2.34,-33.46,ns2_veil_cured
1.55,-1.44,-92.22,ns2_veil_cured
-70.42,-4.13,-89.50,ns2_veil_cured
-5.16,-1.19,-44.90,ns2_veil_cured
6.96,-1.31,-87.09,ns2_veil_cured
-54.86,-3.84,-105.63,ns2_veil_cured
-52.16,-1.12,-109.21,ns2_veil_cured
41.50,-1.98,-162.79,ns2_veil_cured
9.99,0.92,-31.71,ns2_veil_cured
-25.80,-1.28,-84.80,ns2_veil_cured
-0.61,-1.45,-100.62,ns2_veil_cured
-68.72,-4.14,-88.47,ns2_veil_cured
-78.52,-1.67,-94.39,ns2_veil_cured
46.86,-1.15,-92.22,ns2_veil_cured
-30.64,-0.90,-131.95,ns2_veil_cured
-22.82,-1.85,-127.77,ns2_veil_cured
-65.20,-2.94,-94.69,ns2_veil_cured
17.33,-3.20,-91.23,ns2_veil_cured
-30.64,-1.50,-97.76,ns2_veil_cured
-22.80,-2.00,-102.04,ns2_veil_cured
-10.45,-4.12,-160.56,ns2_veil_cured
5.90,-0.73,-102.70,ns2_veil_cured
10.44,2.19,-159.60,ns2_veil_cured
-3.53,-0.59,-88.57,ns2_veil_cured
-7.32,-1.06,-58.81,ns2_veil_cured
-8.08,-2.88,-151.73,ns2_veil_cured
